emb_x,emb_y,NoOfAttributes,NoOfClasses,DataSetSize,AttributeType,EntropyLabel,AvgEntrophyFeatures,AvgCorelationBetFeatures,2_6_8_TrainingAccuracy,2_6_8_TestAccuracy,1_5_0_TrainingAccuracy,1_5_0_TestAccuracy,2_6_20_TrainingAccuracy,2_6_20_TestAccuracy,Accuracy,Legal
0.9989875,0.8816989,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.8243295,1
-0.99999976,0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,7.33E-28,0
-0.13421655,0.07911038,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9996712,1
-0.9999703,-0.99986714,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,3.59E-29,0
0.7076225,0.22312734,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.99961203,1
-0.53211033,-0.9825723,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,2.23E-26,0
0.9891413,0.95983297,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9977519,1
-0.99999976,-0.99999404,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,4.17E-29,0
0.6734102,0.9973334,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.97452515,1
0.97920084,-0.3790451,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,7.49E-20,0
0.65750515,0.016822716,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9999429,1
0.8113654,0.58713317,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.000953013,0
0.09296389,0.7564427,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9965995,1
-0.99534434,0.99857324,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,6.03E-28,0
0.6734102,0.9973334,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.97878647,1
-0.8228977,-0.83114684,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,6.24E-20,0
0.9947955,0.9463961,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.99659294,1
-0.9999959,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,7.40E-29,0
0.5128387,0.7717551,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.99275666,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,1.23E-28,0
0.80934095,0.9981187,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.99160177,1
-0.99999976,0.99998903,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,6.65E-28,0
0.32733244,0.40495497,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.98074806,1
-0.086564735,0.94300556,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,3.27E-07,0
0.6400213,-0.021380262,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9998012,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,3.15E-29,0
0.88320404,0.9957489,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.99297214,1
0.59882826,0.91751075,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,2.40E-05,0
0.8312806,0.99803305,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9893355,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,1.01E-28,0
0.98097205,0.9683785,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.98785746,1
0.88224626,0.722057,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.000417173,0
0.56455594,0.727618,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.99408394,1
-0.99999976,-0.9999854,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,9.85E-29,0
0.80934095,0.9981187,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.991819,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,6.70E-29,0
0.94320023,0.98851687,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.992687,1
0.89411706,0.85295105,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,8.11E-07,0
0.71818745,0.23878074,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9992385,1
-0.99814594,-0.9998527,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,1.73E-28,0
0.6095719,0.48399708,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.98380315,1
-0.99999976,-0.9999985,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,5.03E-29,0
0.3458463,-0.114076875,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9992761,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,4.76E-29,0
0.41604096,0.73344266,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9981604,1
0.47204712,0.8601406,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,1.31E-05,0
0.88320404,0.9957489,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.99188215,1
-0.99999917,-0.99999964,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,1.23E-36,0
0.9891413,0.95983297,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9974463,1
-0.9254306,0.8336956,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,3.21E-24,0
0.95397896,0.9831585,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.99663097,1
0.8176768,0.52177274,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.000670362,0
0.5499279,0.7647847,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.989921,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,5.19E-29,0
0.9989875,0.8816989,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9949173,1
-0.99999976,0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,8.61E-28,0
0.8367538,0.18482746,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.98346114,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,4.74E-29,0
0.9019927,0.995633,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9867599,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,1.29E-28,0
0.038466875,0.78742564,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9937115,1
-0.99357885,0.99718547,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,9.95E-28,0
0.49466377,0.67839676,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9951127,1
-0.9751112,-0.496233,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,7.59E-19,0
0.20186065,0.82665277,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9939633,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,8.32E-29,0
0.6114051,0.99699867,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.98204136,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,6.35E-29,0
0.99711645,0.9285018,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9968458,1
-0.99999976,-0.99999976,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,2.05E-28,0
0.932896,0.99238926,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.99346876,1
0.46138245,0.38340828,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.004146267,0
0.873799,0.57856286,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.97789484,1
-0.99513113,0.9916088,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,7.42E-28,0
0.9989875,0.8816989,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.99663347,1
0.5372508,0.88489646,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,4.16E-06,0
0.5441488,0.7146799,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9946202,1
-0.99981505,0.9996484,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,7.75E-28,0
0.932896,0.99238926,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9972561,1
-0.03261166,0.43841687,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,5.58E-06,0
0.98097205,0.9683785,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.98777103,1
0.36662254,0.8683093,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.000456133,0
0.6114051,0.99699867,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.9759805,1
-0.989704,-0.9999861,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,1.56E-28,0
0.9891413,0.95983297,0.25,0,0.018066114,0,0.9844884,0.44379607,0,1,1,0.9888551,0.98545456,1,1,0.63039994,1
0.79496825,0.4870288,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.000411349,0
0.7065822,0.61780375,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.631888,1
-0.99427706,-0.99997646,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.47E-37,0
0.80934095,0.9981187,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.5274215,1
0.98936623,0.653307,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.000531189,0
0.94320023,0.98851687,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.58718276,1
-0.9998982,-0.99948186,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.27E-35,0
-0.27004284,0.21750556,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.6792469,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,3.90E-36,0
0.98097205,0.9683785,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.6352238,1
-0.99999976,0.9999936,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,4.90E-27,0
0.701307,0.69743377,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.5485066,1
-0.99999976,-0.9999996,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.81E-35,0
0.9019927,0.995633,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.602028,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,2.30E-36,0
0.52087677,0.13295111,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.71281576,1
-0.9999995,-0.99991363,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,5.09E-36,0
0.9989875,0.8816989,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.62849325,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.46E-36,0
0.6114051,0.99699867,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.4396613,1
0.98678184,0.18408994,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.00507435,0
-0.19660574,0.106020145,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.6978655,1
0.8154028,0.4986539,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.004139791,0
0.84373856,0.218146,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.6859579,1
0.8110029,0.512506,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.0007554,0
0.48078585,-0.076495856,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.7027354,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.16E-36,0
0.6734102,0.9973334,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.44899002,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,4.63E-37,0
0.5317715,0.8033632,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.51530886,1
-0.99999976,0.9999924,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,4.57E-27,0
0.96427315,0.97720885,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.6144643,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,3.45E-36,0
0.8510191,0.36172706,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.63423294,1
-0.9998736,0.99937916,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,2.88E-27,0
0.59833044,0.099681206,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.7146898,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,3.02E-36,0
0.4388812,0.06966272,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.72237563,1
-0.89688057,-0.024073076,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.29E-05,0
0.48078585,-0.076495856,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.72720766,1
-0.99999976,0.9999704,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,3.82E-27,0
0.7196298,0.9976333,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.46942112,1
0.07292897,0.4222854,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.000267545,0
-0.19660574,0.106020145,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.69806355,1
-0.99694985,-0.99999803,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.10E-36,0
0.96427315,0.97720885,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.6087745,1
0.6485545,0.8177128,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.00046733,0
0.6139358,0.75976455,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.5524865,1
-0.99999976,-0.9999997,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.30E-36,0
0.85193104,0.9977565,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.5488333,1
-0.9821778,-0.6726073,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.06E-24,0
0.99711645,0.9285018,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.6506595,1
0.7001938,0.45949137,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.000116852,0
0.95397896,0.9831585,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.59266466,1
-0.99999976,0.99999756,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,4.73E-27,0
-0.010246871,0.12457523,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.69866896,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,6.82E-37,0
0.35192356,0.7462396,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.587203,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.61E-36,0
0.9947955,0.9463961,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.6440709,1
0.7760893,0.85795665,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.39E-06,0
0.80934095,0.9981187,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.5444721,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,2.02E-36,0
0.6114051,0.99699867,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.42213264,1
0.7988039,0.806913,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.36E-05,0
0.85193104,0.9977565,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.5523906,1
0.826015,0.5203291,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.003812577,0
0.8488305,0.24801843,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.69212043,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,4.40E-36,0
-0.2807089,0.3259749,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.5860063,1
-0.99999976,-0.99999607,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.15E-36,0
0.6114051,0.99699867,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.43688393,1
-0.9708696,-0.52068704,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,2.25E-17,0
0.92030823,0.9948907,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.59582555,1
-0.9896755,-0.9999469,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,4.10E-36,0
0.7959959,0.0092298,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.73104334,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,9.49E-36,0
0.31917673,0.3249024,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.7079227,1
0.17392309,0.65712905,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.0007433,0
0.85193104,0.9977565,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.5520077,1
-0.9859051,0.98320776,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.34E-26,0
0.842395,0.06405474,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.72035533,1
-0.99903214,0.9989413,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,4.60E-27,0
0.85193104,0.9977565,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.54461986,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,2.62E-36,0
0.8312806,0.99803305,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.5312055,1
-0.99999976,0.9999802,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,6.93E-27,0
0.717579,0.6879589,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.5971045,1
0.30148903,0.9083082,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.000415456,0
