emb_x,emb_y,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
-7.924528302,-12.70440252,0,1,0,0,0,0,0,0,0,0
-7.924528302,-12.45283019,0,1,0,0,0,0,0,0,0,0
-7.924528302,-12.20125786,0,1,0,0,0,0,0,0,0,0
-7.924528302,-11.94968553,0,1,0,0,0,0,0,0,0,0
-7.924528302,-11.69811321,0,1,0,0,0,0,0,0,0,0
-7.924528302,-11.44654088,0,1,0,0,0,0,0,0,0,0
-7.924528302,-11.19496855,0,1,0,0,0,0,0,0,0,0
-7.924528302,-10.94339623,0,1,0,0,0,0,0,0,0,0
-7.924528302,-10.6918239,0,1,0,0,0,0,0,0,0,0
-7.924528302,-10.44025157,0,1,0,0,0,0,0,0,0,0
-7.924528302,-10.18867925,0,1,0,0,0,0,0,0,0,0
-7.924528302,-9.937106918,0,1,0,0,0,0,0,0,0,0
-7.924528302,-9.685534591,0,1,0,0,0,0,0,0,0,0
-7.924528302,-9.433962264,0,1,0,0,0,0,0,0,0,0
-7.924528302,-9.182389937,0,1,0,0,0,0,0,0,0,0
-7.924528302,-8.93081761,0,1,0,0,0,0,0,0,0,0
-7.924528302,-8.679245283,0,1,0,0,0,0,0,0,0,0
-7.924528302,-8.427672956,0,1,0,0,0,0,0,0,0,0
-7.924528302,-8.176100629,0,1,0,0,0,0,0,0,0,0
-7.924528302,-7.924528302,0,1,0,0,0,0,0,0,0,0
-7.924528302,-7.672955975,0,1,0,0,0,0,0,0,0,0
-7.924528302,-7.421383648,0,1,0,0,0,0,0,0,0,0
-7.924528302,-7.169811321,0,1,0,0,0,0,0,0,0,0
-7.924528302,-6.918238994,0,1,0,0,0,0,0,0,0,0
-7.924528302,-6.666666667,0,1,0,0,0,0,0,0,0,0
-7.924528302,-6.41509434,0,1,0,0,0,0,0,0,0,0
-7.924528302,-6.163522013,0,1,0,0,0,0,0,0,0,0
-7.924528302,-5.911949686,0,1,0,0,0,0,0,0,0,0
-7.924528302,-5.660377358,0,1,0,0,0,0,0,0,0,0
-7.924528302,-5.408805031,0,1,0,0,0,0,0,0,0,0
-7.924528302,-5.157232704,0,1,0,0,0,0,0,0,0,0
-7.924528302,-4.905660377,0,1,0,0,0,0,0,0,0,0
-7.924528302,-4.65408805,0,1,0,0,0,0,0,0,0,0
-7.924528302,-4.402515723,0,1,0,0,0,0,0,0,0,0
-7.924528302,-4.150943396,0,1,0,0,0,0,0,0,0,0
-7.924528302,-3.899371069,0,1,0,0,0,0,0,0,0,0
-7.924528302,-3.647798742,0,1,0,0,0,0,0,0,0,0
-7.924528302,-3.396226415,0,1,0,0,0,0,0,0,0,0
-7.924528302,-3.144654088,0,1,0,0,0,0,0,0,0,0
-7.924528302,-2.893081761,0,1,0,0,0,0,0,0,0,0
-7.924528302,-2.641509434,0,1,0,0,0,0,0,0,0,0
-7.924528302,-2.389937107,0,1,0,0,0,0,0,0,0,0
-7.924528302,-2.13836478,0,1,0,0,0,0,0,0,0,0
-7.924528302,-1.886792453,0,1,0,0,0,0,0,0,0,0
-7.924528302,-1.635220126,0,1,0,0,0,0,0,0,0,0
-7.924528302,-1.383647799,0,1,0,0,0,0,0,0,0,0
-7.924528302,-1.132075472,0,1,0,0,0,0,0,0,0,0
-7.924528302,-0.880503145,0,1,0,0,0,0,0,0,0,0
-7.924528302,-0.628930818,0,1,0,0,0,0,0,0,0,0
-7.924528302,-0.377358491,0,1,0,0,0,0,0,0,0,0
-7.924528302,-0.125786164,0,1,0,0,0,0,0,0,0,0
-7.924528302,0.125786164,0,1,0,0,0,0,0,0,0,0
-7.924528302,0.377358491,0,1,0,0,0,0,0,0,0,0
-7.924528302,0.628930818,0,1,0,0,0,0,0,0,0,0
-7.924528302,0.880503145,0,1,0,0,0,0,0,0,0,0
-7.924528302,1.132075472,0,1,0,0,0,0,0,0,0,0
-7.924528302,1.383647799,0,1,0,0,0,0,0,0,0,0
-7.924528302,1.635220126,0,1,0,0,0,0,0,0,0,0
-7.924528302,1.886792453,0,1,0,0,0,0,0,0,0,0
-7.924528302,2.13836478,0,1,0,0,0,0,0,0,0,0
-7.924528302,2.389937107,0,1,0,0,0,0,0,0,0,0
-7.924528302,2.641509434,0,1,0,0,0,0,0,0,0,0
-7.924528302,2.893081761,0,1,0,0,0,0,0,0,0,0
-7.924528302,3.144654088,0,1,0,0,0,0,0,0,0,0
-7.924528302,3.396226415,0,1,0,0,0,0,0,0,0,0
-7.924528302,3.647798742,0,1,0,0,0,0,0,0,0,0
-7.924528302,3.899371069,0,1,0,0,0,0,0,0,0,0
-7.924528302,4.150943396,0,1,0,0,0,0,0,0,0,0
-7.924528302,4.402515723,0,1,0,0,0,0,0,0,0,0
-7.924528302,4.65408805,0,1,0,0,0,0,0,0,0,0
-7.924528302,4.905660377,0,1,0,0,0,0,0,0,0,0
-7.924528302,5.157232704,0,1,0,0,0,0,0,0,0,0
-7.924528302,5.408805031,0,1,0,0,0,0,0,0,0,0
-7.924528302,5.660377358,0,1,0,0,0,0,0,0,0,0
-7.924528302,5.911949686,0,1,0,0,0,0,0,0,0,0
-7.924528302,6.163522013,0,1,0,0,0,0,0,0,0,0
-7.924528302,6.41509434,0,1,0,0,0,0,0,0,0,0
-7.924528302,6.666666667,0,1,0,0,0,0,0,0,0,0
-7.924528302,6.918238994,0,1,0,0,0,0,0,0,0,0
-7.924528302,7.169811321,0,1,0,0,0,0,0,0,0,0
-7.924528302,7.421383648,0,1,0,0,0,0,0,0,0,0
-7.924528302,7.672955975,0,1,0,0,0,0,0,0,0,0
-7.924528302,7.924528302,0,1,0,0,0,0,0,0,0,0
-7.924528302,8.176100629,0,1,0,0,0,0,0,0,0,0
-7.924528302,8.427672956,0,1,0,0,0,0,0,0,0,0
-7.924528302,8.679245283,0,1,0,0,0,0,0,0,0,0
-7.924528302,8.93081761,0,1,0,0,0,0,0,0,0,0
-7.924528302,9.182389937,0,1,0,0,0,0,0,0,0,0
-7.924528302,9.433962264,0,1,0,0,0,0,0,0,0,0
-7.924528302,9.685534591,0,1,0,0,0,0,0,0,0,0
-7.924528302,9.937106918,0,1,0,0,0,0,0,0,0,0
-7.924528302,10.18867925,0,1,0,0,0,0,0,0,0,0
-7.924528302,10.44025157,0,1,0,0,0,0,0,0,0,0
-7.924528302,10.6918239,0,1,0,0,0,0,0,0,0,0
-7.924528302,10.94339623,0,1,0,0,0,0,0,0,0,0
-7.924528302,11.19496855,0,1,0,0,0,0,0,0,0,0
-7.924528302,11.44654088,0,1,0,0,0,0,0,0,0,0
-7.924528302,11.69811321,0,1,0,0,0,0,0,0,0,0
-7.924528302,11.94968553,0,1,0,0,0,0,0,0,0,0
-7.924528302,12.20125786,0,1,0,0,0,0,0,0,0,0
-7.924528302,12.45283019,0,1,0,0,0,0,0,0,0,0
-7.924528302,12.70440252,0,1,0,0,0,0,0,0,0,0
-7.924528302,12.95597484,0,1,0,0,0,0,0,0,0,0
-7.924528302,13.20754717,0,1,0,0,0,0,0,0,0,0
-7.924528302,13.4591195,0,1,0,0,0,0,0,0,0,0
-7.924528302,13.71069182,0,1,0,0,0,0,0,0,0,0
-7.924528302,13.96226415,0,1,0,0,0,0,0,0,0,0
-7.924528302,14.21383648,0,1,0,0,0,0,0,0,0,0
-7.924528302,14.46540881,0,1,0,0,0,0,0,0,0,0
-7.924528302,14.71698113,0,1,0,0,0,0,0,0,0,0
-7.924528302,14.96855346,0,1,0,0,0,0,0,0,0,0
-7.924528302,15.22012579,0,1,0,0,0,0,0,0,0,0
-7.924528302,15.47169811,0,1,0,0,0,0,0,0,0,0
-7.924528302,15.72327044,0,1,0,0,0,0,0,0,0,0
-7.924528302,15.97484277,0,1,0,0,0,0,0,0,0,0
-7.924528302,16.22641509,0,1,0,0,0,0,0,0,0,0
-7.924528302,16.47798742,0,1,0,0,0,0,0,0,0,0
-7.924528302,16.72955975,0,1,0,0,0,0,0,0,0,0
-7.924528302,16.98113208,0,1,0,0,0,0,0,0,0,0
-7.924528302,17.2327044,0,1,0,0,0,0,0,0,0,0
-7.924528302,17.48427673,0,1,0,0,0,0,0,0,0,0
-7.924528302,17.73584906,0,1,0,0,0,0,0,0,0,0
-7.924528302,17.98742138,0,1,0,0,0,0,0,0,0,0
-7.924528302,18.23899371,0,1,0,0,0,0,0,0,0,0
-7.924528302,18.49056604,0,1,0,0,0,0,0,0,0,0
-7.924528302,18.74213836,0,1,0,0,0,0,0,0,0,0
-7.924528302,18.99371069,0,1,0,0,0,0,0,0,0,0
-7.924528302,19.24528302,0,1,0,0,0,0,0,0,0,0
-7.924528302,19.49685535,0,1,0,0,0,0,0,0,0,0
-7.924528302,19.74842767,0,1,0,0,0,0,0,0,0,0
-7.924528302,20,0,1,0,0,0,0,0,0,0,0
-7.672955975,-20,0,1,0,0,0,0,0,0,0,0
-7.672955975,-19.74842767,0,1,0,0,0,0,0,0,0,0
-7.672955975,-19.49685535,0,1,0,0,0,0,0,0,0,0
-7.672955975,-19.24528302,0,1,0,0,0,0,0,0,0,0
-7.672955975,-18.99371069,0,1,0,0,0,0,0,0,0,0
-7.672955975,-18.74213836,0,1,0,0,0,0,0,0,0,0
-7.672955975,-18.49056604,0,1,0,0,0,0,0,0,0,0
-7.672955975,-18.23899371,0,1,0,0,0,0,0,0,0,0
-7.672955975,-17.98742138,0,1,0,0,0,0,0,0,0,0
-7.672955975,-17.73584906,0,1,0,0,0,0,0,0,0,0
-7.672955975,-17.48427673,0,1,0,0,0,0,0,0,0,0
-7.672955975,-17.2327044,0,1,0,0,0,0,0,0,0,0
-7.672955975,-16.98113208,0,1,0,0,0,0,0,0,0,0
-7.672955975,-16.72955975,0,1,0,0,0,0,0,0,0,0
-7.672955975,-16.47798742,0,1,0,0,0,0,0,0,0,0
-7.672955975,-16.22641509,0,1,0,0,0,0,0,0,0,0
-7.672955975,-15.97484277,0,1,0,0,0,0,0,0,0,0
-7.672955975,-15.72327044,0,1,0,0,0,0,0,0,0,0
-7.672955975,-15.47169811,0,1,0,0,0,0,0,0,0,0
-7.672955975,-15.22012579,0,1,0,0,0,0,0,0,0,0
-7.672955975,-14.96855346,0,1,0,0,0,0,0,0,0,0
-7.672955975,-14.71698113,0,1,0,0,0,0,0,0,0,0
-7.672955975,-14.46540881,0,1,0,0,0,0,0,0,0,0
-7.672955975,-14.21383648,0,1,0,0,0,0,0,0,0,0
-7.672955975,-13.96226415,0,1,0,0,0,0,0,0,0,0
-7.672955975,-13.71069182,0,1,0,0,0,0,0,0,0,0
-7.672955975,-13.4591195,0,1,0,0,0,0,0,0,0,0
-7.672955975,-13.20754717,0,1,0,0,0,0,0,0,0,0
-7.672955975,-12.95597484,0,1,0,0,0,0,0,0,0,0
-7.672955975,-12.70440252,0,1,0,0,0,0,0,0,0,0
-7.672955975,-12.45283019,0,1,0,0,0,0,0,0,0,0
-7.672955975,-12.20125786,0,1,0,0,0,0,0,0,0,0
-7.672955975,-11.94968553,0,1,0,0,0,0,0,0,0,0
-7.672955975,-11.69811321,0,1,0,0,0,0,0,0,0,0
-7.672955975,-11.44654088,0,1,0,0,0,0,0,0,0,0
-7.672955975,-11.19496855,0,1,0,0,0,0,0,0,0,0
-7.672955975,-10.94339623,0,1,0,0,0,0,0,0,0,0
-7.672955975,-10.6918239,0,1,0,0,0,0,0,0,0,0
-7.672955975,-10.44025157,0,1,0,0,0,0,0,0,0,0
-7.672955975,-10.18867925,0,1,0,0,0,0,0,0,0,0
-7.672955975,-9.937106918,0,1,0,0,0,0,0,0,0,0
-7.672955975,-9.685534591,0,1,0,0,0,0,0,0,0,0
-7.672955975,-9.433962264,0,1,0,0,0,0,0,0,0,0
-7.672955975,-9.182389937,0,1,0,0,0,0,0,0,0,0
-7.672955975,-8.93081761,0,1,0,0,0,0,0,0,0,0
-7.672955975,-8.679245283,0,1,0,0,0,0,0,0,0,0
-7.672955975,-8.427672956,0,1,0,0,0,0,0,0,0,0
-7.672955975,-8.176100629,0,1,0,0,0,0,0,0,0,0
-7.672955975,-7.924528302,0,1,0,0,0,0,0,0,0,0
-7.672955975,-7.672955975,0,1,0,0,0,0,0,0,0,0
-7.672955975,-7.421383648,0,1,0,0,0,0,0,0,0,0
-7.672955975,-7.169811321,0,1,0,0,0,0,0,0,0,0
-7.672955975,-6.918238994,0,1,0,0,0,0,0,0,0,0
-7.672955975,-6.666666667,0,1,0,0,0,0,0,0,0,0
-7.672955975,-6.41509434,0,1,0,0,0,0,0,0,0,0
-7.672955975,-6.163522013,0,1,0,0,0,0,0,0,0,0
-7.672955975,-5.911949686,0,1,0,0,0,0,0,0,0,0
-7.672955975,-5.660377358,0,1,0,0,0,0,0,0,0,0
-7.672955975,-5.408805031,0,1,0,0,0,0,0,0,0,0
-7.672955975,-5.157232704,0,1,0,0,0,0,0,0,0,0
-7.672955975,-4.905660377,0,1,0,0,0,0,0,0,0,0
-7.672955975,-4.65408805,0,1,0,0,0,0,0,0,0,0
-7.672955975,-4.402515723,0,1,0,0,0,0,0,0,0,0
-7.672955975,-4.150943396,0,1,0,0,0,0,0,0,0,0
-7.672955975,-3.899371069,0,1,0,0,0,0,0,0,0,0
-7.672955975,-3.647798742,0,1,0,0,0,0,0,0,0,0
-7.672955975,-3.396226415,0,1,0,0,0,0,0,0,0,0
-7.672955975,-3.144654088,0,1,0,0,0,0,0,0,0,0
-7.672955975,-2.893081761,0,1,0,0,0,0,0,0,0,0
-7.672955975,-2.641509434,0,1,0,0,0,0,0,0,0,0
-7.672955975,-2.389937107,0,1,0,0,0,0,0,0,0,0
-7.672955975,-2.13836478,0,1,0,0,0,0,0,0,0,0
-7.672955975,-1.886792453,0,1,0,0,0,0,0,0,0,0
-7.672955975,-1.635220126,0,1,0,0,0,0,0,0,0,0
-7.672955975,-1.383647799,0,1,0,0,0,0,0,0,0,0
-7.672955975,-1.132075472,0,1,0,0,0,0,0,0,0,0
-7.672955975,-0.880503145,0,1,0,0,0,0,0,0,0,0
-7.672955975,-0.628930818,0,1,0,0,0,0,0,0,0,0
-7.672955975,-0.377358491,0,1,0,0,0,0,0,0,0,0
-7.672955975,-0.125786164,0,1,0,0,0,0,0,0,0,0
-7.672955975,0.125786164,0,1,0,0,0,0,0,0,0,0
-7.672955975,0.377358491,0,1,0,0,0,0,0,0,0,0
-7.672955975,0.628930818,0,1,0,0,0,0,0,0,0,0
-7.672955975,0.880503145,0,1,0,0,0,0,0,0,0,0
-7.672955975,1.132075472,0,1,0,0,0,0,0,0,0,0
-7.672955975,1.383647799,0,1,0,0,0,0,0,0,0,0
-7.672955975,1.635220126,0,1,0,0,0,0,0,0,0,0
-7.672955975,1.886792453,0,1,0,0,0,0,0,0,0,0
-7.672955975,2.13836478,0,1,0,0,0,0,0,0,0,0
-7.672955975,2.389937107,0,1,0,0,0,0,0,0,0,0
-7.672955975,2.641509434,0,1,0,0,0,0,0,0,0,0
-7.672955975,2.893081761,0,1,0,0,0,0,0,0,0,0
-7.672955975,3.144654088,0,1,0,0,0,0,0,0,0,0
-7.672955975,3.396226415,0,1,0,0,0,0,0,0,0,0
-7.672955975,3.647798742,0,1,0,0,0,0,0,0,0,0
-7.672955975,3.899371069,0,1,0,0,0,0,0,0,0,0
-7.672955975,4.150943396,0,1,0,0,0,0,0,0,0,0
-7.672955975,4.402515723,0,1,0,0,0,0,0,0,0,0
-7.672955975,4.65408805,0,1,0,0,0,0,0,0,0,0
-7.672955975,4.905660377,0,1,0,0,0,0,0,0,0,0
-7.672955975,5.157232704,0,1,0,0,0,0,0,0,0,0
-7.672955975,5.408805031,0,1,0,0,0,0,0,0,0,0
-7.672955975,5.660377358,0,1,0,0,0,0,0,0,0,0
-7.672955975,5.911949686,0,1,0,0,0,0,0,0,0,0
-7.672955975,6.163522013,0,1,0,0,0,0,0,0,0,0
-7.672955975,6.41509434,0,1,0,0,0,0,0,0,0,0
-7.672955975,6.666666667,0,1,0,0,0,0,0,0,0,0
-7.672955975,6.918238994,0,1,0,0,0,0,0,0,0,0
-7.672955975,7.169811321,0,1,0,0,0,0,0,0,0,0
-7.672955975,7.421383648,0,1,0,0,0,0,0,0,0,0
-7.672955975,7.672955975,0,1,0,0,0,0,0,0,0,0
-7.672955975,7.924528302,0,1,0,0,0,0,0,0,0,0
-7.672955975,8.176100629,0,1,0,0,0,0,0,0,0,0
-7.672955975,8.427672956,0,1,0,0,0,0,0,0,0,0
-7.672955975,8.679245283,0,1,0,0,0,0,0,0,0,0
-7.672955975,8.93081761,0,1,0,0,0,0,0,0,0,0
-7.672955975,9.182389937,0,1,0,0,0,0,0,0,0,0
-7.672955975,9.433962264,0,1,0,0,0,0,0,0,0,0
-7.672955975,9.685534591,0,1,0,0,0,0,0,0,0,0
-7.672955975,9.937106918,0,1,0,0,0,0,0,0,0,0
-7.672955975,10.18867925,0,1,0,0,0,0,0,0,0,0
-7.672955975,10.44025157,0,1,0,0,0,0,0,0,0,0
-7.672955975,10.6918239,0,1,0,0,0,0,0,0,0,0
-7.672955975,10.94339623,0,1,0,0,0,0,0,0,0,0
-7.672955975,11.19496855,0,1,0,0,0,0,0,0,0,0
-7.672955975,11.44654088,0,1,0,0,0,0,0,0,0,0
-7.672955975,11.69811321,0,1,0,0,0,0,0,0,0,0
-7.672955975,11.94968553,0,1,0,0,0,0,0,0,0,0
-7.672955975,12.20125786,0,1,0,0,0,0,0,0,0,0
-7.672955975,12.45283019,0,1,0,0,0,0,0,0,0,0
-7.672955975,12.70440252,0,1,0,0,0,0,0,0,0,0
-7.672955975,12.95597484,0,1,0,0,0,0,0,0,0,0
-7.672955975,13.20754717,0,1,0,0,0,0,0,0,0,0
-7.672955975,13.4591195,0,1,0,0,0,0,0,0,0,0
-7.672955975,13.71069182,0,1,0,0,0,0,0,0,0,0
-7.672955975,13.96226415,0,1,0,0,0,0,0,0,0,0
-7.672955975,14.21383648,0,1,0,0,0,0,0,0,0,0
-7.672955975,14.46540881,0,1,0,0,0,0,0,0,0,0
-7.672955975,14.71698113,0,1,0,0,0,0,0,0,0,0
-7.672955975,14.96855346,0,1,0,0,0,0,0,0,0,0
-7.672955975,15.22012579,0,1,0,0,0,0,0,0,0,0
-7.672955975,15.47169811,0,1,0,0,0,0,0,0,0,0
-7.672955975,15.72327044,0,1,0,0,0,0,0,0,0,0
-7.672955975,15.97484277,0,1,0,0,0,0,0,0,0,0
-7.672955975,16.22641509,0,1,0,0,0,0,0,0,0,0
-7.672955975,16.47798742,0,1,0,0,0,0,0,0,0,0
-7.672955975,16.72955975,0,1,0,0,0,0,0,0,0,0
-7.672955975,16.98113208,0,1,0,0,0,0,0,0,0,0
-7.672955975,17.2327044,0,1,0,0,0,0,0,0,0,0
-7.672955975,17.48427673,0,1,0,0,0,0,0,0,0,0
-7.672955975,17.73584906,0,1,0,0,0,0,0,0,0,0
-7.672955975,17.98742138,0,1,0,0,0,0,0,0,0,0
-7.672955975,18.23899371,0,1,0,0,0,0,0,0,0,0
-7.672955975,18.49056604,0,1,0,0,0,0,0,0,0,0
-7.672955975,18.74213836,0,1,0,0,0,0,0,0,0,0
-7.672955975,18.99371069,0,1,0,0,0,0,0,0,0,0
-7.672955975,19.24528302,0,1,0,0,0,0,0,0,0,0
-7.672955975,19.49685535,0,1,0,0,0,0,0,0,0,0
-7.672955975,19.74842767,0,1,0,0,0,0,0,0,0,0
-7.672955975,20,0,1,0,0,0,0,0,0,0,0
-7.421383648,-20,0,1,0,0,0,0,0,0,0,0
-7.421383648,-19.74842767,0,1,0,0,0,0,0,0,0,0
-7.421383648,-19.49685535,0,1,0,0,0,0,0,0,0,0
-7.421383648,-19.24528302,0,1,0,0,0,0,0,0,0,0
-7.421383648,-18.99371069,0,1,0,0,0,0,0,0,0,0
-7.421383648,-18.74213836,0,1,0,0,0,0,0,0,0,0
-7.421383648,-18.49056604,0,1,0,0,0,0,0,0,0,0
-7.421383648,-18.23899371,0,1,0,0,0,0,0,0,0,0
-7.421383648,-17.98742138,0,1,0,0,0,0,0,0,0,0
-7.421383648,-17.73584906,0,1,0,0,0,0,0,0,0,0
-7.421383648,-17.48427673,0,1,0,0,0,0,0,0,0,0
-7.421383648,-17.2327044,0,1,0,0,0,0,0,0,0,0
-7.421383648,-16.98113208,0,1,0,0,0,0,0,0,0,0
-7.421383648,-16.72955975,0,1,0,0,0,0,0,0,0,0
-7.421383648,-16.47798742,0,1,0,0,0,0,0,0,0,0
-7.421383648,-16.22641509,0,1,0,0,0,0,0,0,0,0
-7.421383648,-15.97484277,0,1,0,0,0,0,0,0,0,0
-7.421383648,-15.72327044,0,1,0,0,0,0,0,0,0,0
-7.421383648,-15.47169811,0,1,0,0,0,0,0,0,0,0
-7.421383648,-15.22012579,0,1,0,0,0,0,0,0,0,0
-7.421383648,-14.96855346,0,1,0,0,0,0,0,0,0,0
-7.421383648,-14.71698113,0,1,0,0,0,0,0,0,0,0
-7.421383648,-14.46540881,0,1,0,0,0,0,0,0,0,0
-7.421383648,-14.21383648,0,1,0,0,0,0,0,0,0,0
-7.421383648,-13.96226415,0,1,0,0,0,0,0,0,0,0
-7.421383648,-13.71069182,0,1,0,0,0,0,0,0,0,0
-7.421383648,-13.4591195,0,1,0,0,0,0,0,0,0,0
-7.421383648,-13.20754717,0,1,0,0,0,0,0,0,0,0
-7.421383648,-12.95597484,0,1,0,0,0,0,0,0,0,0
-7.421383648,-12.70440252,0,1,0,0,0,0,0,0,0,0
-7.421383648,-12.45283019,0,1,0,0,0,0,0,0,0,0
-7.421383648,-12.20125786,0,1,0,0,0,0,0,0,0,0
-7.421383648,-11.94968553,0,1,0,0,0,0,0,0,0,0
-7.421383648,-11.69811321,0,1,0,0,0,0,0,0,0,0
-7.421383648,-11.44654088,0,1,0,0,0,0,0,0,0,0
-7.421383648,-11.19496855,0,1,0,0,0,0,0,0,0,0
-7.421383648,-10.94339623,0,1,0,0,0,0,0,0,0,0
-7.421383648,-10.6918239,0,1,0,0,0,0,0,0,0,0
-7.421383648,-10.44025157,0,1,0,0,0,0,0,0,0,0
-7.421383648,-10.18867925,0,1,0,0,0,0,0,0,0,0
-7.421383648,-9.937106918,0,1,0,0,0,0,0,0,0,0
-7.421383648,-9.685534591,0,1,0,0,0,0,0,0,0,0
-7.421383648,-9.433962264,0,1,0,0,0,0,0,0,0,0
-7.421383648,-9.182389937,0,1,0,0,0,0,0,0,0,0
-7.421383648,-8.93081761,0,1,0,0,0,0,0,0,0,0
-7.421383648,-8.679245283,0,1,0,0,0,0,0,0,0,0
-7.421383648,-8.427672956,0,1,0,0,0,0,0,0,0,0
-7.421383648,-8.176100629,0,1,0,0,0,0,0,0,0,0
-7.421383648,-7.924528302,0,1,0,0,0,0,0,0,0,0
-7.421383648,-7.672955975,0,1,0,0,0,0,0,0,0,0
-7.421383648,-7.421383648,0,1,0,0,0,0,0,0,0,0
-7.421383648,-7.169811321,0,1,0,0,0,0,0,0,0,0
-7.421383648,-6.918238994,0,1,0,0,0,0,0,0,0,0
-7.421383648,-6.666666667,0,1,0,0,0,0,0,0,0,0
-7.421383648,-6.41509434,0,1,0,0,0,0,0,0,0,0
-7.421383648,-6.163522013,0,1,0,0,0,0,0,0,0,0
-7.421383648,-5.911949686,0,1,0,0,0,0,0,0,0,0
-7.421383648,-5.660377358,0,1,0,0,0,0,0,0,0,0
-7.421383648,-5.408805031,0,1,0,0,0,0,0,0,0,0
-7.421383648,-5.157232704,0,1,0,0,0,0,0,0,0,0
-7.421383648,-4.905660377,0,1,0,0,0,0,0,0,0,0
-7.421383648,-4.65408805,0,1,0,0,0,0,0,0,0,0
-7.421383648,-4.402515723,0,1,0,0,0,0,0,0,0,0
-7.421383648,-4.150943396,0,1,0,0,0,0,0,0,0,0
-7.421383648,-3.899371069,0,1,0,0,0,0,0,0,0,0
-7.421383648,-3.647798742,0,1,0,0,0,0,0,0,0,0
-7.421383648,-3.396226415,0,1,0,0,0,0,0,0,0,0
-7.421383648,-3.144654088,0,1,0,0,0,0,0,0,0,0
-7.421383648,-2.893081761,0,1,0,0,0,0,0,0,0,0
-7.421383648,-2.641509434,0,1,0,0,0,0,0,0,0,0
-7.421383648,-2.389937107,0,1,0,0,0,0,0,0,0,0
-7.421383648,-2.13836478,0,1,0,0,0,0,0,0,0,0
-7.421383648,-1.886792453,0,1,0,0,0,0,0,0,0,0
-7.421383648,-1.635220126,0,1,0,0,0,0,0,0,0,0
-7.421383648,-1.383647799,0,1,0,0,0,0,0,0,0,0
-7.421383648,-1.132075472,0,1,0,0,0,0,0,0,0,0
-7.421383648,-0.880503145,0,1,0,0,0,0,0,0,0,0
-7.421383648,-0.628930818,0,1,0,0,0,0,0,0,0,0
-7.421383648,-0.377358491,0,1,0,0,0,0,0,0,0,0
-7.421383648,-0.125786164,0,1,0,0,0,0,0,0,0,0
-7.421383648,0.125786164,0,1,0,0,0,0,0,0,0,0
-7.421383648,0.377358491,0,1,0,0,0,0,0,0,0,0
-7.421383648,0.628930818,0,1,0,0,0,0,0,0,0,0
-7.421383648,0.880503145,0,1,0,0,0,0,0,0,0,0
-7.421383648,1.132075472,0,1,0,0,0,0,0,0,0,0
-7.421383648,1.383647799,0,1,0,0,0,0,0,0,0,0
-7.421383648,1.635220126,0,1,0,0,0,0,0,0,0,0
-7.421383648,1.886792453,0,1,0,0,0,0,0,0,0,0
-7.421383648,2.13836478,0,1,0,0,0,0,0,0,0,0
-7.421383648,2.389937107,0,1,0,0,0,0,0,0,0,0
-7.421383648,2.641509434,0,1,0,0,0,0,0,0,0,0
-7.421383648,2.893081761,0,1,0,0,0,0,0,0,0,0
-7.421383648,3.144654088,0,1,0,0,0,0,0,0,0,0
-7.421383648,3.396226415,0,1,0,0,0,0,0,0,0,0
-7.421383648,3.647798742,0,1,0,0,0,0,0,0,0,0
-7.421383648,3.899371069,0,1,0,0,0,0,0,0,0,0
-7.421383648,4.150943396,0,1,0,0,0,0,0,0,0,0
-7.421383648,4.402515723,0,1,0,0,0,0,0,0,0,0
-7.421383648,4.65408805,0,1,0,0,0,0,0,0,0,0
-7.421383648,4.905660377,0,1,0,0,0,0,0,0,0,0
-7.421383648,5.157232704,0,1,0,0,0,0,0,0,0,0
-7.421383648,5.408805031,0,1,0,0,0,0,0,0,0,0
-7.421383648,5.660377358,0,1,0,0,0,0,0,0,0,0
-7.421383648,5.911949686,0,1,0,0,0,0,0,0,0,0
-7.421383648,6.163522013,0,1,0,0,0,0,0,0,0,0
-7.421383648,6.41509434,0,1,0,0,0,0,0,0,0,0
-7.421383648,6.666666667,0,1,0,0,0,0,0,0,0,0
-7.421383648,6.918238994,0,1,0,0,0,0,0,0,0,0
-7.421383648,7.169811321,0,1,0,0,0,0,0,0,0,0
-7.421383648,7.421383648,0,1,0,0,0,0,0,0,0,0
-7.421383648,7.672955975,0,1,0,0,0,0,0,0,0,0
-7.421383648,7.924528302,0,1,0,0,0,0,0,0,0,0
-7.421383648,8.176100629,0,1,0,0,0,0,0,0,0,0
-7.421383648,8.427672956,0,1,0,0,0,0,0,0,0,0
-7.421383648,8.679245283,0,1,0,0,0,0,0,0,0,0
-7.421383648,8.93081761,0,1,0,0,0,0,0,0,0,0
-7.421383648,9.182389937,0,1,0,0,0,0,0,0,0,0
-7.421383648,9.433962264,0,1,0,0,0,0,0,0,0,0
-7.421383648,9.685534591,0,1,0,0,0,0,0,0,0,0
-7.421383648,9.937106918,0,1,0,0,0,0,0,0,0,0
-7.421383648,10.18867925,0,1,0,0,0,0,0,0,0,0
-7.421383648,10.44025157,0,1,0,0,0,0,0,0,0,0
-7.421383648,10.6918239,0,1,0,0,0,0,0,0,0,0
-7.421383648,10.94339623,0,1,0,0,0,0,0,0,0,0
-7.421383648,11.19496855,0,1,0,0,0,0,0,0,0,0
-7.421383648,11.44654088,0,1,0,0,0,0,0,0,0,0
