num_layers,num_node1,num_node2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,test_acc
1.9,2.4,16.3,0,1,0,0,0,0,0,0,0,0,0.560321716
2.6,3.4,21.7,0,1,0,0,0,0,0,0,0,0,0
2.2,1.8,10.1,0,1,0,0,0,0,0,0,0,0,0.721179625
0.1,8,1.7,0,1,0,0,0,0,0,0,0,0,0
2,13.2,7.8,0,1,0,0,0,0,0,0,0,0,0.997319035
2.9,0.6,14.1,0,1,0,0,0,0,0,0,0,0,0
1.8,12,14.6,0,1,0,0,0,0,0,0,0,0,0.868632708
2.5,8.5,9.8,0,1,0,0,0,0,0,0,0,0,0
1.9,19.1,19,0,1,0,0,0,0,0,0,0,0,0.544235925
2.8,18.5,17.2,0,1,0,0,0,0,0,0,0,0,0
2.2,18,8.7,0,1,0,0,0,0,0,0,0,0,0.90080429
1.2,6.7,2.4,0,1,0,0,0,0,0,0,0,0,0
2,11.8,20.9,0,1,0,0,0,0,0,0,0,0,0.54691689
0,22.5,17.5,0,1,0,0,0,0,0,0,0,0,0
1.7,4.3,17.9,0,1,0,0,0,0,0,0,0,0,0.560321716
2.4,20.3,10.1,0,1,0,0,0,0,0,0,0,0,0
1.9,20.1,2,0,1,0,0,0,0,0,0,0,0,0.731903485
1.4,7.9,14.8,0,1,0,0,0,0,0,0,0,0,0
1.6,6,14.9,0,1,0,0,0,0,0,0,0,0,0.772117962
1.3,23.3,6.5,0,1,0,0,0,0,0,0,0,0,0
2.1,19.6,9.7,0,1,0,0,0,0,0,0,0,0,0.81769437
0.8,19,17.7,0,1,0,0,0,0,0,0,0,0,0
1.7,13.6,10.4,0,1,0,0,0,0,0,0,0,0,0.978552279
2.5,18.2,4.4,0,1,0,0,0,0,0,0,0,0,0
1.9,9.4,5.7,0,1,0,0,0,0,0,0,0,0,0.965147453
0.9,13.6,6.1,0,1,0,0,0,0,0,0,0,0,0
1.7,2.2,13.3,0,1,0,0,0,0,0,0,0,0,0.664879357
0.6,2.2,11.6,0,1,0,0,0,0,0,0,0,0,0
1.6,17,6.9,0,1,0,0,0,0,0,0,0,0,0.930294906
0.7,21.7,1.2,0,1,0,0,0,0,0,0,0,0,0
1.1,17.3,0.1,0,1,0,0,0,0,0,0,0,0,0.758713137
0,11.5,18.4,0,1,0,0,0,0,0,0,0,0,0
2.3,11.2,3,0,1,0,0,0,0,0,0,0,0,0.930294906
1.1,4.1,8,0,1,0,0,0,0,0,0,0,0,0
1.9,15.4,7.6,0,1,0,0,0,0,0,0,0,0,0.975871314
0.3,16,22.7,0,1,0,0,0,0,0,0,0,0,0
2.1,11.3,6.3,0,1,0,0,0,0,0,0,0,0,0.986595174
0,8.7,10.5,0,1,0,0,0,0,0,0,0,0,0
1.6,17.1,15.9,0,1,0,0,0,0,0,0,0,0,0.761394102
1.1,18,14.4,0,1,0,0,0,0,0,0,0,0,0
1.8,13.9,15.9,0,1,0,0,0,0,0,0,0,0,0.81769437
0.9,15.4,7.7,0,1,0,0,0,0,0,0,0,0,0
2.1,7.6,22.1,0,1,0,0,0,0,0,0,0,0,0.431635389
0.4,8.7,17.1,0,1,0,0,0,0,0,0,0,0,0
1.6,22.7,7.4,0,1,0,0,0,0,0,0,0,0,0.672922252
3,3.5,8.6,0,1,0,0,0,0,0,0,0,0,0
2.1,17.6,23,0,1,0,0,0,0,0,0,0,0,0.300268097
1.1,12.3,9.2,0,1,0,0,0,0,0,0,0,0,0
2,5.9,14,0,1,0,0,0,0,0,0,0,0,0.806970509
2.6,16.6,2.8,0,1,0,0,0,0,0,0,0,0,0
1.8,6.9,18.9,0,1,0,0,0,0,0,0,0,0,0.608579088
0.7,14.2,19.9,0,1,0,0,0,0,0,0,0,0,0
1.7,18.2,8.7,0,1,0,0,0,0,0,0,0,0,0.90080429
0.6,1.5,12.9,0,1,0,0,0,0,0,0,0,0,0
2.2,22.3,13,0,1,0,0,0,0,0,0,0,0,0.664879357
1.3,16.2,14.8,0,1,0,0,0,0,0,0,0,0,0
1.8,8.8,9.7,0,1,0,0,0,0,0,0,0,0,0.965147453
2.6,3.4,13.8,0,1,0,0,0,0,0,0,0,0,0
2.3,18.8,21.7,0,1,0,0,0,0,0,0,0,0,0.343163539
1.2,21.6,11,0,1,0,0,0,0,0,0,0,0,0
1.8,12.6,12.3,0,1,0,0,0,0,0,0,0,0,0.954423592
0.9,22.6,10,0,1,0,0,0,0,0,0,0,0,0
1.8,23.3,4.3,0,1,0,0,0,0,0,0,0,0,0.632707775
1.4,10.2,1,0,1,0,0,0,0,0,0,0,0,0
2.2,13.4,2.4,0,1,0,0,0,0,0,0,0,0,0.90080429
2.7,23.1,20.6,0,1,0,0,0,0,0,0,0,0,0
2.2,15.2,4.2,0,1,0,0,0,0,0,0,0,0,0.932975871
2.7,7.5,3.1,0,1,0,0,0,0,0,0,0,0,0
1.6,6.8,15.7,0,1,0,0,0,0,0,0,0,0,0.761394102
1,1,21.5,0,1,0,0,0,0,0,0,0,0,0
1.7,2.7,12.1,0,1,0,0,0,0,0,0,0,0,0.739946381
0.8,9.2,13.4,0,1,0,0,0,0,0,0,0,0,0
2.1,12.9,15.8,0,1,0,0,0,0,0,0,0,0,0.825737265
2.1,5.1,0.1,0,1,0,0,0,0,0,0,0,0,0
1.7,16.2,8.8,0,1,0,0,0,0,0,0,0,0,0.954423592
0.1,22,4.7,0,1,0,0,0,0,0,0,0,0,0
2.3,5.6,14.7,0,1,0,0,0,0,0,0,0,0,0.772117962
2.9,15.9,20.1,0,1,0,0,0,0,0,0,0,0,0
2,6,11.3,0,1,0,0,0,0,0,0,0,0,0.879356568
2.9,18.4,0.2,0,1,0,0,0,0,0,0,0,0,0
1.6,14.3,10.9,0,1,0,0,0,0,0,0,0,0,0.965147453
1.5,5.1,15.1,0,1,0,0,0,0,0,0,0,0,0
1.7,5.7,18.7,0,1,0,0,0,0,0,0,0,0,0.579088472
0.8,3.6,22.1,0,1,0,0,0,0,0,0,0,0,0
1.6,16.1,18,0,1,0,0,0,0,0,0,0,0,0.689008043
0.4,9.4,5,0,1,0,0,0,0,0,0,0,0,0
1.8,16.2,22.1,0,1,0,0,0,0,0,0,0,0,0.431635389
2.7,7.1,20.9,0,1,0,0,0,0,0,0,0,0,0
2.3,11,10,0,1,0,0,0,0,0,0,0,0,0.986595174
1.1,4.3,14.5,0,1,0,0,0,0,0,0,0,0,0
2,16.2,11.9,0,1,0,0,0,0,0,0,0,0,0.914209115
0.1,10.6,6.5,0,1,0,0,0,0,0,0,0,0,0
1.8,5.1,15.3,0,1,0,0,0,0,0,0,0,0,0.737265416
1.5,11,18.4,0,1,0,0,0,0,0,0,0,0,0
1.9,1.8,16.2,0,1,0,0,0,0,0,0,0,0,0.560321716
3,2.8,19.9,0,1,0,0,0,0,0,0,0,0,0
0.6,6.1,0.3,0,1,0,0,0,0,0,0,0,0,0.72922252
2.7,14.5,13.3,0,1,0,0,0,0,0,0,0,0,0
2.3,16.9,18.6,0,1,0,0,0,0,0,0,0,0,0.608579088
1.2,4.3,4.3,0,1,0,0,0,0,0,0,0,0,0
2.3,6.4,15.2,0,1,0,0,0,0,0,0,0,0,0.772117962
0.1,0.1,7.9,0,1,0,0,0,0,0,0,0,0,0
2,17.7,11.3,0,1,0,0,0,0,0,0,0,0,0.879356568
0.1,20.5,4.7,0,1,0,0,0,0,0,0,0,0,0
2.2,4.1,22.7,0,1,0,0,0,0,0,0,0,0,0.225201072
3,0,21.2,0,1,0,0,0,0,0,0,0,0,0
2.2,13.9,6.6,0,1,0,0,0,0,0,0,0,0,0.986595174
1.2,18.3,8.8,0,1,0,0,0,0,0,0,0,0,0
2.2,12.1,1.6,0,1,0,0,0,0,0,0,0,0,0.903485255
0.2,7.2,18.1,0,1,0,0,0,0,0,0,0,0,0
2,12.1,9.6,0,1,0,0,0,0,0,0,0,0,0.989276139
3,8.2,22.6,0,1,0,0,0,0,0,0,0,0,0
2,15.1,1.7,0,1,0,0,0,0,0,0,0,0,0.879356568
0.2,23.4,2.8,0,1,0,0,0,0,0,0,0,0,0
2,21.6,21.1,0,1,0,0,0,0,0,0,0,0,0.278820375
0.6,2.2,19.4,0,1,0,0,0,0,0,0,0,0,0
2.3,21.7,20.6,0,1,0,0,0,0,0,0,0,0,0.278820375
0.9,19.8,23.9,0,1,0,0,0,0,0,0,0,0,0
1.8,4.3,13.2,0,1,0,0,0,0,0,0,0,0,0.761394102
2.5,13.4,13.2,0,1,0,0,0,0,0,0,0,0,0
2,7.7,16.9,0,1,0,0,0,0,0,0,0,0,0.739946381
1.5,5.7,20.4,0,1,0,0,0,0,0,0,0,0,0
1.9,21.1,22.9,0,1,0,0,0,0,0,0,0,0,0.179624665
0,12.6,21.3,0,1,0,0,0,0,0,0,0,0,0
2,17.1,20,0,1,0,0,0,0,0,0,0,0,0.54691689
2.6,2.4,23.9,0,1,0,0,0,0,0,0,0,0,0
1.7,7.3,18,0,1,0,0,0,0,0,0,0,0,0.664879357
1.5,23.1,15.8,0,1,0,0,0,0,0,0,0,0,0
2.1,16.6,19.2,0,1,0,0,0,0,0,0,0,0,0.608579088
1.3,17.5,1.9,0,1,0,0,0,0,0,0,0,0,0
1.8,15.2,1.9,0,1,0,0,0,0,0,0,0,0,0.879356568
1.1,5.3,5.2,0,1,0,0,0,0,0,0,0,0,0
2.3,22.2,15.8,0,1,0,0,0,0,0,0,0,0,0.560321716
2.9,16,6.6,0,1,0,0,0,0,0,0,0,0,0
1.9,9.1,10.3,0,1,0,0,0,0,0,0,0,0,0.965147453
2.6,19.1,1.1,0,1,0,0,0,0,0,0,0,0,0
2,14.8,11.7,0,1,0,0,0,0,0,0,0,0,0.932975871
1.1,9.9,2.5,0,1,0,0,0,0,0,0,0,0,0
2.2,18.3,16.9,0,1,0,0,0,0,0,0,0,0,0.686327078
2.4,7.9,1.9,0,1,0,0,0,0,0,0,0,0,0
1.6,11.9,22.8,0,1,0,0,0,0,0,0,0,0,0.396782842
0.8,16.3,17.8,0,1,0,0,0,0,0,0,0,0,0
2.3,14.9,10.8,0,1,0,0,0,0,0,0,0,0,0.951742627
0.2,11.5,12,0,1,0,0,0,0,0,0,0,0,0
2,10.9,12.8,0,1,0,0,0,0,0,0,0,0,0.930294906
0.9,20.2,16.8,0,1,0,0,0,0,0,0,0,0,0
1.7,3.1,7.1,0,1,0,0,0,0,0,0,0,0,0.780160858
2.7,7.3,18,0,1,0,0,0,0,0,0,0,0,0
1.6,2.2,11.2,0,1,0,0,0,0,0,0,0,0,0.707774799
2.5,15.5,13.1,0,1,0,0,0,0,0,0,0,0,0
2.2,14.3,21.4,0,1,0,0,0,0,0,0,0,0,0.536193029
1.2,2.1,11.3,0,1,0,0,0,0,0,0,0,0,0
2.2,11.1,21.9,0,1,0,0,0,0,0,0,0,0,0.471849866
0,23.1,10.6,0,1,0,0,0,0,0,0,0,0,0
1.8,17.7,6.1,0,1,0,0,0,0,0,0,0,0,0.892761394
0.3,17.1,14.2,0,1,0,0,0,0,0,0,0,0,0
1.7,11.3,9.7,0,1,0,0,0,0,0,0,0,0,0.986595174
0.2,23.7,21.5,0,1,0,0,0,0,0,0,0,0,0
1.8,5.7,10.7,0,1,0,0,0,0,0,0,0,0,0.879356568
0.7,11.3,2.7,0,1,0,0,0,0,0,0,0,0,0
2.1,8.3,18.2,0,1,0,0,0,0,0,0,0,0,0.689008043
0.6,12.7,14.3,0,1,0,0,0,0,0,0,0,0,0
1.6,14,2.4,0,1,0,0,0,0,0,0,0,0,0.892761394
3,3.3,17.4,0,1,0,0,0,0,0,0,0,0,0
1.8,21.2,20.1,0,1,0,0,0,0,0,0,0,0,0.396782842
2.6,17.1,9.2,0,1,0,0,0,0,0,0,0,0,0
1.9,12.6,8.3,0,1,0,0,0,0,0,0,0,0,0.997319035
2,9.5,14.6,0,1,0,0,0,0,0,0,0,0,0
2,8.4,16.7,0,1,0,0,0,0,0,0,0,0,0.739946381
3,17.1,4.2,0,1,0,0,0,0,0,0,0,0,0
2.3,21.4,17.1,0,1,0,0,0,0,0,0,0,0,0.565683646
2.5,23.8,17.5,0,1,0,0,0,0,0,0,0,0,0
2.1,1.4,0.9,0,1,0,0,0,0,0,0,0,0,0.544235925
2.4,23.1,8.4,0,1,0,0,0,0,0,0,0,0,0
2.3,5,19.9,0,1,0,0,0,0,0,0,0,0,0.482573727
2.3,13.8,0,0,1,0,0,0,0,0,0,0,0,0
2.1,11.9,16.2,0,1,0,0,0,0,0,0,0,0,0.828418231
0.1,17.2,5.5,0,1,0,0,0,0,0,0,0,0,0
1.9,7.7,22.6,0,1,0,0,0,0,0,0,0,0,0.353887399
0.1,21,4.4,0,1,0,0,0,0,0,0,0,0,0
1.6,20,5.4,0,1,0,0,0,0,0,0,0,0,0.804289544
0.5,12.1,21.8,0,1,0,0,0,0,0,0,0,0,0
1.6,22,10.4,0,1,0,0,0,0,0,0,0,0,0.721179625
0,18.4,14.2,0,1,0,0,0,0,0,0,0,0,0
1.8,4.4,9.4,0,1,0,0,0,0,0,0,0,0,0.825737265
0.6,6.4,18.6,0,1,0,0,0,0,0,0,0,0,0
2.3,0.6,18.6,0,1,0,0,0,0,0,0,0,0,0.351206434
0.8,8.6,22.5,0,1,0,0,0,0,0,0,0,0,0
1.9,16.2,8.9,0,1,0,0,0,0,0,0,0,0,0.954423592
2.1,23.7,19.3,0,1,0,0,0,0,0,0,0,0,0
1.7,10,16.8,0,1,0,0,0,0,0,0,0,0,0.772117962
1.3,18.4,15.6,0,1,0,0,0,0,0,0,0,0,0
1.9,11.2,14,0,1,0,0,0,0,0,0,0,0,0.90080429
1.8,16.5,21.8,0,1,0,0,0,0,0,0,0,0,0
1.9,7.2,9,0,1,0,0,0,0,0,0,0,0,0.930294906
0.3,19.4,14.9,0,1,0,0,0,0,0,0,0,0,0
1.9,4.9,4.4,0,1,0,0,0,0,0,0,0,0,0.825737265
2.4,8,20.3,0,1,0,0,0,0,0,0,0,0,0
1.6,5.4,11.8,0,1,0,0,0,0,0,0,0,0,0.825737265
0.5,23.3,19.2,0,1,0,0,0,0,0,0,0,0,0
2.3,10.4,10.1,0,1,0,0,0,0,0,0,0,0,0.978552279
2.6,16.8,10,0,1,0,0,0,0,0,0,0,0,0
2.2,10.6,12.6,0,1,0,0,0,0,0,0,0,0,0.930294906
2.4,1.7,16.3,0,1,0,0,0,0,0,0,0,0,0
2.1,11.9,18.1,0,1,0,0,0,0,0,0,0,0,0.731903485
2.5,9.1,1,0,1,0,0,0,0,0,0,0,0,0
1.8,10.9,15.1,0,1,0,0,0,0,0,0,0,0,0.865951743
2.7,3.9,21.7,0,1,0,0,0,0,0,0,0,0,0
0.7,9.2,0.4,0,1,0,0,0,0,0,0,0,0,0.801608579
1.1,2.6,22.8,0,1,0,0,0,0,0,0,0,0,0
2.2,8.8,4.3,0,1,0,0,0,0,0,0,0,0,0.932975871
2.7,12.9,7.7,0,1,0,0,0,0,0,0,0,0,0
2.3,19.3,22.3,0,1,0,0,0,0,0,0,0,0,0.343163539
2.6,4.8,1.5,0,1,0,0,0,0,0,0,0,0,0
1.6,4.2,19.9,0,1,0,0,0,0,0,0,0,0,0.442359249
2.9,14.6,1,0,1,0,0,0,0,0,0,0,0,0
1.8,20.2,2.7,0,1,0,0,0,0,0,0,0,0,0.761394102
2.9,22.6,23.7,0,1,0,0,0,0,0,0,0,0,0
1.8,13,12.2,0,1,0,0,0,0,0,0,0,0,0.954423592
2.8,6.6,20.2,0,1,0,0,0,0,0,0,0,0,0
2,13.1,3.8,0,1,0,0,0,0,0,0,0,0,0.954423592
1.4,21.8,10.5,0,1,0,0,0,0,0,0,0,0,0
2.2,17.3,16.7,0,1,0,0,0,0,0,0,0,0,0.715817694
0.4,3.7,8.3,0,1,0,0,0,0,0,0,0,0,0
1.7,8.4,14.8,0,1,0,0,0,0,0,0,0,0,0.825737265
2.9,2.9,24,0,1,0,0,0,0,0,0,0,0,0
2.2,4.1,6.8,0,1,0,0,0,0,0,0,0,0,0.825737265
2.2,1.6,2.5,0,1,0,0,0,0,0,0,0,0,0
1.9,12.2,7.6,0,1,0,0,0,0,0,0,0,0,1
0.8,4.7,19.4,0,1,0,0,0,0,0,0,0,0,0
1.9,10.7,23.1,0,1,0,0,0,0,0,0,0,0,0.394101877
2.4,20.2,8,0,1,0,0,0,0,0,0,0,0,0
2,15.7,16.9,0,1,0,0,0,0,0,0,0,0,0.739946381
0.3,15.7,9.2,0,1,0,0,0,0,0,0,0,0,0
2.1,0.7,9.9,0,1,0,0,0,0,0,0,0,0,0.664879357
0.9,18.7,15.5,0,1,0,0,0,0,0,0,0,0,0
1.1,5.7,0.3,0,1,0,0,0,0,0,0,0,0,0.72922252
1.5,0.5,18.9,0,1,0,0,0,0,0,0,0,0,0
1.8,16.7,22.9,0,1,0,0,0,0,0,0,0,0,0.329758713
0.9,14,14.5,0,1,0,0,0,0,0,0,0,0,0
1.6,13.7,9.4,0,1,0,0,0,0,0,0,0,0,0.986595174
1.4,21.5,6.8,0,1,0,0,0,0,0,0,0,0,0
2.1,1.6,10.8,0,1,0,0,0,0,0,0,0,0,0.707774799
1,1.9,10.7,0,1,0,0,0,0,0,0,0,0,0
2.3,19.9,21.3,0,1,0,0,0,0,0,0,0,0,0.375335121
0,0.6,0.9,0,1,0,0,0,0,0,0,0,0,0
2.2,17.2,6,0,1,0,0,0,0,0,0,0,0,0.922252011
2.4,6.2,12.9,0,1,0,0,0,0,0,0,0,0,0
2.2,7.9,0.9,0,1,0,0,0,0,0,0,0,0,0.825737265
2.7,12.1,17,0,1,0,0,0,0,0,0,0,0,0
2.1,14.1,20.2,0,1,0,0,0,0,0,0,0,0,0.603217158
1,5.7,12.3,0,1,0,0,0,0,0,0,0,0,0
1.6,8.9,4.4,0,1,0,0,0,0,0,0,0,0,0.932975871
1,7,15.8,0,1,0,0,0,0,0,0,0,0,0
2,6.9,6.7,0,1,0,0,0,0,0,0,0,0,0.930294906
2.5,20,22.3,0,1,0,0,0,0,0,0,0,0,0
2.2,4.9,15.6,0,1,0,0,0,0,0,0,0,0,0.697050938
1.2,15.2,15.7,0,1,0,0,0,0,0,0,0,0,0
2.3,4.7,0.8,0,1,0,0,0,0,0,0,0,0,0.737265416
1.1,12.5,20.4,0,1,0,0,0,0,0,0,0,0,0
1.6,20.9,12.7,0,1,0,0,0,0,0,0,0,0,0.715817694
1.2,7.7,12.4,0,1,0,0,0,0,0,0,0,0,0
2.2,20.2,8.1,0,1,0,0,0,0,0,0,0,0,0.828418231
2.2,12.5,3.9,0,1,0,0,0,0,0,0,0,0,0
2,23.3,7.4,0,1,0,0,0,0,0,0,0,0,0.672922252
2.9,21.8,18.1,0,1,0,0,0,0,0,0,0,0,0
1.9,13.3,17,0,1,0,0,0,0,0,0,0,0,0.780160858
3,5.5,9.1,0,1,0,0,0,0,0,0,0,0,0
2,20.6,2.8,0,1,0,0,0,0,0,0,0,0,0.715817694
3,9.3,5,0,1,0,0,0,0,0,0,0,0,0
1.7,20,18.3,0,1,0,0,0,0,0,0,0,0,0.560321716
0.8,18.7,22.8,0,1,0,0,0,0,0,0,0,0,0
1.9,16.6,21.3,0,1,0,0,0,0,0,0,0,0,0.479892761
0.6,8,20.4,0,1,0,0,0,0,0,0,0,0,0
1.6,7.8,13.3,0,1,0,0,0,0,0,0,0,0,0.890080429
1.2,12.3,2.9,0,1,0,0,0,0,0,0,0,0,0
2.1,3.7,8.6,0,1,0,0,0,0,0,0,0,0,0.825737265
2.8,23.9,21.1,0,1,0,0,0,0,0,0,0,0,0
1.8,9.4,12.6,0,1,0,0,0,0,0,0,0,0,0.908847185
1.4,4.9,13.2,0,1,0,0,0,0,0,0,0,0,0
2.3,11.9,17.6,0,1,0,0,0,0,0,0,0,0,0.731903485
0.6,11,10.1,0,1,0,0,0,0,0,0,0,0,0
1.9,1.6,9.2,0,1,0,0,0,0,0,0,0,0,0.72922252
2.4,2.8,17.5,0,1,0,0,0,0,0,0,0,0,0
2.3,13,6,0,1,0,0,0,0,0,0,0,0,0.986595174
2.5,18,10.2,0,1,0,0,0,0,0,0,0,0,0
2.3,21.9,12.1,0,1,0,0,0,0,0,0,0,0,0.689008043
2.9,5.5,17.5,0,1,0,0,0,0,0,0,0,0,0
2,6.8,16.7,0,1,0,0,0,0,0,0,0,0,0.715817694
2.7,10.4,8.7,0,1,0,0,0,0,0,0,0,0,0
1.7,0.9,1.7,0,1,0,0,0,0,0,0,0,0,0.579088472
1.1,18.5,18.1,0,1,0,0,0,0,0,0,0,0,0
1.7,11,4,0,1,0,0,0,0,0,0,0,0,0.954423592
0.2,22.8,11.6,0,1,0,0,0,0,0,0,0,0,0
1.6,20.9,19.8,0,1,0,0,0,0,0,0,0,0,0.396782842
2.5,18.6,9.1,0,1,0,0,0,0,0,0,0,0,0
2.1,9,6.3,0,1,0,0,0,0,0,0,0,0,0.965147453
0.3,2.9,22.6,0,1,0,0,0,0,0,0,0,0,0
1.6,3.2,4.1,0,1,0,0,0,0,0,0,0,0,0.739946381
2.2,20.5,7.8,0,1,0,0,0,0,0,0,0,0,0
2.2,17.1,19.7,0,1,0,0,0,0,0,0,0,0,0.54691689
0.1,8.1,14.4,0,1,0,0,0,0,0,0,0,0,0
2.1,7.9,18.4,0,1,0,0,0,0,0,0,0,0,0.689008043
2.9,5.8,10.8,0,1,0,0,0,0,0,0,0,0,0
1.8,15.4,19.3,0,1,0,0,0,0,0,0,0,0,0.651474531
1,21,2.1,0,1,0,0,0,0,0,0,0,0,0
1.6,9.9,5.6,0,1,0,0,0,0,0,0,0,0,0.978552279
0,16.7,11.1,0,1,0,0,0,0,0,0,0,0,0
2.1,4.6,5.9,0,1,0,0,0,0,0,0,0,0,0.857908847
1.2,0.6,3.3,0,1,0,0,0,0,0,0,0,0,0
1.8,14.4,16.3,0,1,0,0,0,0,0,0,0,0,0.81769437
0.3,9,0.2,0,1,0,0,0,0,0,0,0,0,0
1.8,13.6,8.3,0,1,0,0,0,0,0,0,0,0,0.989276139
1.1,21.9,16.8,0,1,0,0,0,0,0,0,0,0,0
1.8,17.3,17.8,0,1,0,0,0,0,0,0,0,0,0.664879357
2,21.5,20.7,0,1,0,0,0,0,0,0,0,0,0
1.8,11.4,15.6,0,1,0,0,0,0,0,0,0,0,0.825737265
0.4,3.2,14.3,0,1,0,0,0,0,0,0,0,0,0
1.6,18,2.9,0,1,0,0,0,0,0,0,0,0,0.836461126
0.8,14.3,22.2,0,1,0,0,0,0,0,0,0,0,0
2.3,22.4,7.9,0,1,0,0,0,0,0,0,0,0,0.731903485
0.4,9.1,15.9,0,1,0,0,0,0,0,0,0,0,0
2.3,8.8,18.6,0,1,0,0,0,0,0,0,0,0,0.651474531
0.9,17.8,11.3,0,1,0,0,0,0,0,0,0,0,0
2,15.7,21.3,0,1,0,0,0,0,0,0,0,0,0.504021448
1,16.4,16.4,0,1,0,0,0,0,0,0,0,0,0
1.8,17.8,8.8,0,1,0,0,0,0,0,0,0,0,0.90080429
1.3,20.9,21.3,0,1,0,0,0,0,0,0,0,0,0
2.1,0.7,2.6,0,1,0,0,0,0,0,0,0,0,0.608579088
1.5,16,19.1,0,1,0,0,0,0,0,0,0,0,0
1.9,14.3,11.1,0,1,0,0,0,0,0,0,0,0,0.965147453
1.8,13.9,23.7,0,1,0,0,0,0,0,0,0,0,0
2.3,12.6,10.9,0,1,0,0,0,0,0,0,0,0,0.973190349
0.9,15.7,20.3,0,1,0,0,0,0,0,0,0,0,0
2.2,19.4,1.8,0,1,0,0,0,0,0,0,0,0,0.772117962
0.6,12.3,9.1,0,1,0,0,0,0,0,0,0,0,0
2.3,1.2,15.4,0,1,0,0,0,0,0,0,0,0,0.544235925
1.3,21.6,9.9,0,1,0,0,0,0,0,0,0,0,0
2,9.2,5.3,0,1,0,0,0,0,0,0,0,0,0.951742627
1.4,6.3,5,0,1,0,0,0,0,0,0,0,0,0
2,19.9,9.7,0,1,0,0,0,0,0,0,0,0,0.81769437
0.7,5.5,11.5,0,1,0,0,0,0,0,0,0,0,0
2,8.4,10,0,1,0,0,0,0,0,0,0,0,0.946380697
0.7,16.9,20.3,0,1,0,0,0,0,0,0,0,0,0
2.1,14.7,13.9,0,1,0,0,0,0,0,0,0,0,0.879356568
2.6,21.5,14.7,0,1,0,0,0,0,0,0,0,0,0
2,8,14.8,0,1,0,0,0,0,0,0,0,0,0.825737265
0.7,12.4,20.3,0,1,0,0,0,0,0,0,0,0,0
2,15.8,6,0,1,0,0,0,0,0,0,0,0,0.946380697
0.2,23.3,9.2,0,1,0,0,0,0,0,0,0,0,0
2.1,12.4,8.8,0,1,0,0,0,0,0,0,0,0,0.997319035
1.8,21.8,22.5,0,1,0,0,0,0,0,0,0,0,0
1.8,12.6,3.2,0,1,0,0,0,0,0,0,0,0,0.930294906
1.3,7.6,16.4,0,1,0,0,0,0,0,0,0,0,0
1.8,14.9,8.2,0,1,0,0,0,0,0,0,0,0,0.975871314
1.8,2.9,5.5,0,1,0,0,0,0,0,0,0,0,0
2.2,6.6,13.8,0,1,0,0,0,0,0,0,0,0,0.836461126
0.9,20.3,3.8,0,1,0,0,0,0,0,0,0,0,0
2.1,4.3,21.4,0,1,0,0,0,0,0,0,0,0,0.375335121
2.4,20.2,2.8,0,1,0,0,0,0,0,0,0,0,0
1.8,7.1,16.7,0,1,0,0,0,0,0,0,0,0,0.715817694
0.6,20,3,0,1,0,0,0,0,0,0,0,0,0
1.6,15,20.6,0,1,0,0,0,0,0,0,0,0,0.522788204
1,14,16.9,0,1,0,0,0,0,0,0,0,0,0
2.3,19.6,17.3,0,1,0,0,0,0,0,0,0,0,0.611260054
0.3,20.1,3.1,0,1,0,0,0,0,0,0,0,0,0
2,1.6,9.8,0,1,0,0,0,0,0,0,0,0,0.721179625
1,15.3,1.3,0,1,0,0,0,0,0,0,0,0,0
1.9,15.2,18.8,0,1,0,0,0,0,0,0,0,0,0.651474531
1.1,17.4,1.6,0,1,0,0,0,0,0,0,0,0,0
2.3,21.8,14.2,0,1,0,0,0,0,0,0,0,0,0.63538874
0.9,20.6,14.7,0,1,0,0,0,0,0,0,0,0,0
1.6,18.4,5.6,0,1,0,0,0,0,0,0,0,0,0.892761394
0.8,17.9,8.8,0,1,0,0,0,0,0,0,0,0,0
2.1,7.6,13.6,0,1,0,0,0,0,0,0,0,0,0.860589812
2.5,3.5,20.4,0,1,0,0,0,0,0,0,0,0,0
2.1,1,11.4,0,1,0,0,0,0,0,0,0,0,0.651474531
2.4,22.4,13.9,0,1,0,0,0,0,0,0,0,0,0
2.2,12,11.1,0,1,0,0,0,0,0,0,0,0,0.975871314
0.9,13.7,1.9,0,1,0,0,0,0,0,0,0,0,0
1.9,14.3,2.8,0,1,0,0,0,0,0,0,0,0,0.922252011
1.8,1.5,2.6,0,1,0,0,0,0,0,0,0,0,0
1.8,3.2,6.6,0,1,0,0,0,0,0,0,0,0,0.780160858
0.4,18.5,15.2,0,1,0,0,0,0,0,0,0,0,0
1.9,12.9,8.8,0,1,0,0,0,0,0,0,0,0,0.99463807
1.5,20.1,14,0,1,0,0,0,0,0,0,0,0,0
1.6,5.4,12.7,0,1,0,0,0,0,0,0,0,0,0.801608579
0.6,7.6,7.8,0,1,0,0,0,0,0,0,0,0,0
1.9,6.6,20.9,0,1,0,0,0,0,0,0,0,0,0.479892761
2.5,4.7,6.6,0,1,0,0,0,0,0,0,0,0,0
1.3,20.9,0.4,0,1,0,0,0,0,0,0,0,0,0.608579088
2.6,6.3,18.1,0,1,0,0,0,0,0,0,0,0,0
2,2.3,16.6,0,1,0,0,0,0,0,0,0,0,0.514745308
0,3.3,14.2,0,1,0,0,0,0,0,0,0,0,0
1.8,15,17.4,0,1,0,0,0,0,0,0,0,0,0.758713137
