,emb_x,emb_y
726,-1.53846153846154,-13.846153846153847
727,-1.53846153846154,-12.820512820512821
728,-1.53846153846154,-11.794871794871796
729,-1.53846153846154,-10.76923076923077
730,-1.53846153846154,-9.743589743589745
731,-1.53846153846154,-8.717948717948719
732,-1.53846153846154,-7.692307692307693
733,-1.53846153846154,-6.666666666666668
734,-1.53846153846154,-5.641025641025642
735,-1.53846153846154,-4.615384615384617
736,-1.53846153846154,-3.589743589743591
737,-1.53846153846154,-2.5641025641025657
738,-1.53846153846154,-1.53846153846154
739,-1.53846153846154,-0.5128205128205146
740,-1.53846153846154,0.512820512820511
741,-1.53846153846154,1.5384615384615365
742,-1.53846153846154,2.564102564102562
743,-1.53846153846154,3.5897435897435876
744,-1.53846153846154,4.615384615384613
745,-1.53846153846154,5.641025641025639
746,-1.53846153846154,6.666666666666664
747,-1.53846153846154,7.69230769230769
748,-1.53846153846154,8.717948717948715
749,-1.53846153846154,9.743589743589741
750,-1.53846153846154,10.769230769230766
751,-1.53846153846154,11.794871794871792
752,-1.53846153846154,12.820512820512818
753,-1.53846153846154,13.84615384615384
754,-1.53846153846154,14.871794871794869
755,-1.53846153846154,15.897435897435898
756,-1.53846153846154,16.92307692307692
757,-1.53846153846154,17.948717948717942
758,-1.53846153846154,18.97435897435897
759,-1.53846153846154,20.0
760,-0.5128205128205146,-20.0
761,-0.5128205128205146,-18.974358974358974
762,-0.5128205128205146,-17.94871794871795
763,-0.5128205128205146,-16.923076923076923
764,-0.5128205128205146,-15.897435897435898
765,-0.5128205128205146,-14.871794871794872
766,-0.5128205128205146,-13.846153846153847
767,-0.5128205128205146,-12.820512820512821
768,-0.5128205128205146,-11.794871794871796
769,-0.5128205128205146,-10.76923076923077
770,-0.5128205128205146,-9.743589743589745
771,-0.5128205128205146,-8.717948717948719
772,-0.5128205128205146,-7.692307692307693
773,-0.5128205128205146,-6.666666666666668
774,-0.5128205128205146,-5.641025641025642
775,-0.5128205128205146,-4.615384615384617
776,-0.5128205128205146,-3.589743589743591
777,-0.5128205128205146,-2.5641025641025657
778,-0.5128205128205146,-1.53846153846154
779,-0.5128205128205146,-0.5128205128205146
780,-0.5128205128205146,0.512820512820511
781,-0.5128205128205146,1.5384615384615365
782,-0.5128205128205146,2.564102564102562
783,-0.5128205128205146,3.5897435897435876
784,-0.5128205128205146,4.615384615384613
785,-0.5128205128205146,5.641025641025639
786,-0.5128205128205146,6.666666666666664
787,-0.5128205128205146,7.69230769230769
788,-0.5128205128205146,8.717948717948715
789,-0.5128205128205146,9.743589743589741
790,-0.5128205128205146,10.769230769230766
791,-0.5128205128205146,11.794871794871792
792,-0.5128205128205146,12.820512820512818
793,-0.5128205128205146,13.84615384615384
794,-0.5128205128205146,14.871794871794869
795,-0.5128205128205146,15.897435897435898
796,-0.5128205128205146,16.92307692307692
797,-0.5128205128205146,17.948717948717942
798,-0.5128205128205146,18.97435897435897
799,-0.5128205128205146,20.0
800,0.512820512820511,-20.0
801,0.512820512820511,-18.974358974358974
802,0.512820512820511,-17.94871794871795
803,0.512820512820511,-16.923076923076923
804,0.512820512820511,-15.897435897435898
805,0.512820512820511,-14.871794871794872
806,0.512820512820511,-13.846153846153847
807,0.512820512820511,-12.820512820512821
808,0.512820512820511,-11.794871794871796
809,0.512820512820511,-10.76923076923077
810,0.512820512820511,-9.743589743589745
811,0.512820512820511,-8.717948717948719
812,0.512820512820511,-7.692307692307693
813,0.512820512820511,-6.666666666666668
814,0.512820512820511,-5.641025641025642
815,0.512820512820511,-4.615384615384617
816,0.512820512820511,-3.589743589743591
817,0.512820512820511,-2.5641025641025657
818,0.512820512820511,-1.53846153846154
819,0.512820512820511,-0.5128205128205146
820,0.512820512820511,0.512820512820511
821,0.512820512820511,1.5384615384615365
822,0.512820512820511,2.564102564102562
823,0.512820512820511,3.5897435897435876
824,0.512820512820511,4.615384615384613
825,0.512820512820511,5.641025641025639
826,0.512820512820511,6.666666666666664
827,0.512820512820511,7.69230769230769
828,0.512820512820511,8.717948717948715
829,0.512820512820511,9.743589743589741
830,0.512820512820511,10.769230769230766
831,0.512820512820511,11.794871794871792
832,0.512820512820511,12.820512820512818
833,0.512820512820511,13.84615384615384
834,0.512820512820511,14.871794871794869
835,0.512820512820511,15.897435897435898
836,0.512820512820511,16.92307692307692
837,0.512820512820511,17.948717948717942
838,0.512820512820511,18.97435897435897
839,0.512820512820511,20.0
840,1.5384615384615365,-20.0
841,1.5384615384615365,-18.974358974358974
842,1.5384615384615365,-17.94871794871795
843,1.5384615384615365,-16.923076923076923
844,1.5384615384615365,-15.897435897435898
845,1.5384615384615365,-14.871794871794872
846,1.5384615384615365,-13.846153846153847
847,1.5384615384615365,-12.820512820512821
848,1.5384615384615365,-11.794871794871796
849,1.5384615384615365,-10.76923076923077
850,1.5384615384615365,-9.743589743589745
851,1.5384615384615365,-8.717948717948719
852,1.5384615384615365,-7.692307692307693
853,1.5384615384615365,-6.666666666666668
854,1.5384615384615365,-5.641025641025642
855,1.5384615384615365,-4.615384615384617
856,1.5384615384615365,-3.589743589743591
857,1.5384615384615365,-2.5641025641025657
858,1.5384615384615365,-1.53846153846154
859,1.5384615384615365,-0.5128205128205146
860,1.5384615384615365,0.512820512820511
861,1.5384615384615365,1.5384615384615365
862,1.5384615384615365,2.564102564102562
863,1.5384615384615365,3.5897435897435876
864,1.5384615384615365,4.615384615384613
865,1.5384615384615365,5.641025641025639
866,1.5384615384615365,6.666666666666664
867,1.5384615384615365,7.69230769230769
868,1.5384615384615365,8.717948717948715
869,1.5384615384615365,9.743589743589741
870,1.5384615384615365,10.769230769230766
871,1.5384615384615365,11.794871794871792
872,1.5384615384615365,12.820512820512818
873,1.5384615384615365,13.84615384615384
874,1.5384615384615365,14.871794871794869
875,1.5384615384615365,15.897435897435898
876,1.5384615384615365,16.92307692307692
877,1.5384615384615365,17.948717948717942
878,1.5384615384615365,18.97435897435897
879,1.5384615384615365,20.0
880,2.564102564102562,-20.0
881,2.564102564102562,-18.974358974358974
882,2.564102564102562,-17.94871794871795
883,2.564102564102562,-16.923076923076923
884,2.564102564102562,-15.897435897435898
885,2.564102564102562,-14.871794871794872
886,2.564102564102562,-13.846153846153847
887,2.564102564102562,-12.820512820512821
888,2.564102564102562,-11.794871794871796
889,2.564102564102562,-10.76923076923077
890,2.564102564102562,-9.743589743589745
891,2.564102564102562,-8.717948717948719
892,2.564102564102562,-7.692307692307693
893,2.564102564102562,-6.666666666666668
894,2.564102564102562,-5.641025641025642
895,2.564102564102562,-4.615384615384617
896,2.564102564102562,-3.589743589743591
897,2.564102564102562,-2.5641025641025657
898,2.564102564102562,-1.53846153846154
899,2.564102564102562,-0.5128205128205146
900,2.564102564102562,0.512820512820511
901,2.564102564102562,1.5384615384615365
902,2.564102564102562,2.564102564102562
903,2.564102564102562,3.5897435897435876
904,2.564102564102562,4.615384615384613
905,2.564102564102562,5.641025641025639
906,2.564102564102562,6.666666666666664
907,2.564102564102562,7.69230769230769
908,2.564102564102562,8.717948717948715
909,2.564102564102562,9.743589743589741
910,2.564102564102562,10.769230769230766
911,2.564102564102562,11.794871794871792
912,2.564102564102562,12.820512820512818
913,2.564102564102562,13.84615384615384
914,2.564102564102562,14.871794871794869
915,2.564102564102562,15.897435897435898
916,2.564102564102562,16.92307692307692
917,2.564102564102562,17.948717948717942
918,2.564102564102562,18.97435897435897
919,2.564102564102562,20.0
920,3.5897435897435876,-20.0
921,3.5897435897435876,-18.974358974358974
922,3.5897435897435876,-17.94871794871795
923,3.5897435897435876,-16.923076923076923
924,3.5897435897435876,-15.897435897435898
925,3.5897435897435876,-14.871794871794872
926,3.5897435897435876,-13.846153846153847
927,3.5897435897435876,-12.820512820512821
928,3.5897435897435876,-11.794871794871796
929,3.5897435897435876,-10.76923076923077
930,3.5897435897435876,-9.743589743589745
931,3.5897435897435876,-8.717948717948719
932,3.5897435897435876,-7.692307692307693
933,3.5897435897435876,-6.666666666666668
934,3.5897435897435876,-5.641025641025642
935,3.5897435897435876,-4.615384615384617
936,3.5897435897435876,-3.589743589743591
937,3.5897435897435876,-2.5641025641025657
938,3.5897435897435876,-1.53846153846154
939,3.5897435897435876,-0.5128205128205146
940,3.5897435897435876,0.512820512820511
941,3.5897435897435876,1.5384615384615365
942,3.5897435897435876,2.564102564102562
943,3.5897435897435876,3.5897435897435876
944,3.5897435897435876,4.615384615384613
945,3.5897435897435876,5.641025641025639
946,3.5897435897435876,6.666666666666664
947,3.5897435897435876,7.69230769230769
948,3.5897435897435876,8.717948717948715
949,3.5897435897435876,9.743589743589741
950,3.5897435897435876,10.769230769230766
951,3.5897435897435876,11.794871794871792
952,3.5897435897435876,12.820512820512818
953,3.5897435897435876,13.84615384615384
954,3.5897435897435876,14.871794871794869
955,3.5897435897435876,15.897435897435898
956,3.5897435897435876,16.92307692307692
957,3.5897435897435876,17.948717948717942
958,3.5897435897435876,18.97435897435897
959,3.5897435897435876,20.0
960,4.615384615384613,-20.0
961,4.615384615384613,-18.974358974358974
962,4.615384615384613,-17.94871794871795
963,4.615384615384613,-16.923076923076923
964,4.615384615384613,-15.897435897435898
965,4.615384615384613,-14.871794871794872
966,4.615384615384613,-13.846153846153847
967,4.615384615384613,-12.820512820512821
968,4.615384615384613,-11.794871794871796
969,4.615384615384613,-10.76923076923077
970,4.615384615384613,-9.743589743589745
971,4.615384615384613,-8.717948717948719
972,4.615384615384613,-7.692307692307693
973,4.615384615384613,-6.666666666666668
974,4.615384615384613,-5.641025641025642
975,4.615384615384613,-4.615384615384617
976,4.615384615384613,-3.589743589743591
977,4.615384615384613,-2.5641025641025657
978,4.615384615384613,-1.53846153846154
979,4.615384615384613,-0.5128205128205146
980,4.615384615384613,0.512820512820511
981,4.615384615384613,1.5384615384615365
982,4.615384615384613,2.564102564102562
983,4.615384615384613,3.5897435897435876
984,4.615384615384613,4.615384615384613
985,4.615384615384613,5.641025641025639
986,4.615384615384613,6.666666666666664
987,4.615384615384613,7.69230769230769
988,4.615384615384613,8.717948717948715
989,4.615384615384613,9.743589743589741
990,4.615384615384613,10.769230769230766
991,4.615384615384613,11.794871794871792
992,4.615384615384613,12.820512820512818
993,4.615384615384613,13.84615384615384
994,4.615384615384613,14.871794871794869
995,4.615384615384613,15.897435897435898
996,4.615384615384613,16.92307692307692
997,4.615384615384613,17.948717948717942
998,4.615384615384613,18.97435897435897
999,4.615384615384613,20.0
1000,5.641025641025639,-20.0
1001,5.641025641025639,-18.974358974358974
1002,5.641025641025639,-17.94871794871795
1003,5.641025641025639,-16.923076923076923
1004,5.641025641025639,-15.897435897435898
1005,5.641025641025639,-14.871794871794872
1006,5.641025641025639,-13.846153846153847
1007,5.641025641025639,-12.820512820512821
1008,5.641025641025639,-11.794871794871796
1009,5.641025641025639,-10.76923076923077
1010,5.641025641025639,-9.743589743589745
1011,5.641025641025639,-8.717948717948719
1012,5.641025641025639,-7.692307692307693
1013,5.641025641025639,-6.666666666666668
1014,5.641025641025639,-5.641025641025642
1015,5.641025641025639,-4.615384615384617
1016,5.641025641025639,-3.589743589743591
1017,5.641025641025639,-2.5641025641025657
1018,5.641025641025639,-1.53846153846154
1019,5.641025641025639,-0.5128205128205146
1020,5.641025641025639,0.512820512820511
1021,5.641025641025639,1.5384615384615365
1022,5.641025641025639,2.564102564102562
1023,5.641025641025639,3.5897435897435876
1024,5.641025641025639,4.615384615384613
1025,5.641025641025639,5.641025641025639
1026,5.641025641025639,6.666666666666664
1027,5.641025641025639,7.69230769230769
1028,5.641025641025639,8.717948717948715
1029,5.641025641025639,9.743589743589741
1030,5.641025641025639,10.769230769230766
1031,5.641025641025639,11.794871794871792
1032,5.641025641025639,12.820512820512818
1033,5.641025641025639,13.84615384615384
1034,5.641025641025639,14.871794871794869
1035,5.641025641025639,15.897435897435898
1036,5.641025641025639,16.92307692307692
1037,5.641025641025639,17.948717948717942
1038,5.641025641025639,18.97435897435897
1039,5.641025641025639,20.0
1040,6.666666666666664,-20.0
1041,6.666666666666664,-18.974358974358974
1042,6.666666666666664,-17.94871794871795
1043,6.666666666666664,-16.923076923076923
1044,6.666666666666664,-15.897435897435898
1045,6.666666666666664,-14.871794871794872
1046,6.666666666666664,-13.846153846153847
1047,6.666666666666664,-12.820512820512821
1048,6.666666666666664,-11.794871794871796
1049,6.666666666666664,-10.76923076923077
1050,6.666666666666664,-9.743589743589745
1051,6.666666666666664,-8.717948717948719
1052,6.666666666666664,-7.692307692307693
1053,6.666666666666664,-6.666666666666668
1054,6.666666666666664,-5.641025641025642
1055,6.666666666666664,-4.615384615384617
1056,6.666666666666664,-3.589743589743591
1057,6.666666666666664,-2.5641025641025657
1058,6.666666666666664,-1.53846153846154
1059,6.666666666666664,-0.5128205128205146
1060,6.666666666666664,0.512820512820511
1061,6.666666666666664,1.5384615384615365
1062,6.666666666666664,2.564102564102562
1063,6.666666666666664,3.5897435897435876
1064,6.666666666666664,4.615384615384613
1065,6.666666666666664,5.641025641025639
1066,6.666666666666664,6.666666666666664
1067,6.666666666666664,7.69230769230769
1068,6.666666666666664,8.717948717948715
1069,6.666666666666664,9.743589743589741
1070,6.666666666666664,10.769230769230766
1071,6.666666666666664,11.794871794871792
1072,6.666666666666664,12.820512820512818
1073,6.666666666666664,13.84615384615384
1074,6.666666666666664,14.871794871794869
1075,6.666666666666664,15.897435897435898
1076,6.666666666666664,16.92307692307692
1077,6.666666666666664,17.948717948717942
1078,6.666666666666664,18.97435897435897
1079,6.666666666666664,20.0
1080,7.69230769230769,-20.0
1081,7.69230769230769,-18.974358974358974
1082,7.69230769230769,-17.94871794871795
1083,7.69230769230769,-16.923076923076923
1084,7.69230769230769,-15.897435897435898
1085,7.69230769230769,-14.871794871794872
1086,7.69230769230769,-13.846153846153847
1087,7.69230769230769,-12.820512820512821
1088,7.69230769230769,-11.794871794871796
1089,7.69230769230769,-10.76923076923077
1090,7.69230769230769,-9.743589743589745
1091,7.69230769230769,-8.717948717948719
1092,7.69230769230769,-7.692307692307693
1093,7.69230769230769,-6.666666666666668
1094,7.69230769230769,-5.641025641025642
1095,7.69230769230769,-4.615384615384617
1096,7.69230769230769,-3.589743589743591
1097,7.69230769230769,-2.5641025641025657
1098,7.69230769230769,-1.53846153846154
1099,7.69230769230769,-0.5128205128205146
1100,7.69230769230769,0.512820512820511
1101,7.69230769230769,1.5384615384615365
1102,7.69230769230769,2.564102564102562
1103,7.69230769230769,3.5897435897435876
1104,7.69230769230769,4.615384615384613
1105,7.69230769230769,5.641025641025639
1106,7.69230769230769,6.666666666666664
1107,7.69230769230769,7.69230769230769
1108,7.69230769230769,8.717948717948715
1109,7.69230769230769,9.743589743589741
1110,7.69230769230769,10.769230769230766
1111,7.69230769230769,11.794871794871792
1112,7.69230769230769,12.820512820512818
1113,7.69230769230769,13.84615384615384
1114,7.69230769230769,14.871794871794869
1115,7.69230769230769,15.897435897435898
1116,7.69230769230769,16.92307692307692
1117,7.69230769230769,17.948717948717942
1118,7.69230769230769,18.97435897435897
1119,7.69230769230769,20.0
1120,8.717948717948715,-20.0
1121,8.717948717948715,-18.974358974358974
1122,8.717948717948715,-17.94871794871795
1123,8.717948717948715,-16.923076923076923
1124,8.717948717948715,-15.897435897435898
1125,8.717948717948715,-14.871794871794872
1126,8.717948717948715,-13.846153846153847
1127,8.717948717948715,-12.820512820512821
1128,8.717948717948715,-11.794871794871796
1129,8.717948717948715,-10.76923076923077
1130,8.717948717948715,-9.743589743589745
1131,8.717948717948715,-8.717948717948719
1132,8.717948717948715,-7.692307692307693
1133,8.717948717948715,-6.666666666666668
1134,8.717948717948715,-5.641025641025642
1135,8.717948717948715,-4.615384615384617
1136,8.717948717948715,-3.589743589743591
1137,8.717948717948715,-2.5641025641025657
1138,8.717948717948715,-1.53846153846154
1139,8.717948717948715,-0.5128205128205146
1140,8.717948717948715,0.512820512820511
1141,8.717948717948715,1.5384615384615365
1142,8.717948717948715,2.564102564102562
1143,8.717948717948715,3.5897435897435876
1144,8.717948717948715,4.615384615384613
1145,8.717948717948715,5.641025641025639
1146,8.717948717948715,6.666666666666664
1147,8.717948717948715,7.69230769230769
1148,8.717948717948715,8.717948717948715
1149,8.717948717948715,9.743589743589741
1150,8.717948717948715,10.769230769230766
1151,8.717948717948715,11.794871794871792
1152,8.717948717948715,12.820512820512818
1153,8.717948717948715,13.84615384615384
1154,8.717948717948715,14.871794871794869
1155,8.717948717948715,15.897435897435898
1156,8.717948717948715,16.92307692307692
1157,8.717948717948715,17.948717948717942
1158,8.717948717948715,18.97435897435897
1159,8.717948717948715,20.0
1160,9.743589743589741,-20.0
1161,9.743589743589741,-18.974358974358974
1162,9.743589743589741,-17.94871794871795
1163,9.743589743589741,-16.923076923076923
1164,9.743589743589741,-15.897435897435898
1165,9.743589743589741,-14.871794871794872
1166,9.743589743589741,-13.846153846153847
1167,9.743589743589741,-12.820512820512821
1168,9.743589743589741,-11.794871794871796
1169,9.743589743589741,-10.76923076923077
1170,9.743589743589741,-9.743589743589745
1171,9.743589743589741,-8.717948717948719
1172,9.743589743589741,-7.692307692307693
1173,9.743589743589741,-6.666666666666668
1174,9.743589743589741,-5.641025641025642
1175,9.743589743589741,-4.615384615384617
1176,9.743589743589741,-3.589743589743591
1177,9.743589743589741,-2.5641025641025657
1178,9.743589743589741,-1.53846153846154
1179,9.743589743589741,-0.5128205128205146
1180,9.743589743589741,0.512820512820511
1181,9.743589743589741,1.5384615384615365
1182,9.743589743589741,2.564102564102562
1183,9.743589743589741,3.5897435897435876
1184,9.743589743589741,4.615384615384613
1185,9.743589743589741,5.641025641025639
1186,9.743589743589741,6.666666666666664
1187,9.743589743589741,7.69230769230769
1188,9.743589743589741,8.717948717948715
1189,9.743589743589741,9.743589743589741
1190,9.743589743589741,10.769230769230766
1191,9.743589743589741,11.794871794871792
1192,9.743589743589741,12.820512820512818
1193,9.743589743589741,13.84615384615384
1194,9.743589743589741,14.871794871794869
1195,9.743589743589741,15.897435897435898
1196,9.743589743589741,16.92307692307692
1197,9.743589743589741,17.948717948717942
1198,9.743589743589741,18.97435897435897
1199,9.743589743589741,20.0
1200,10.769230769230766,-20.0
1201,10.769230769230766,-18.974358974358974
1202,10.769230769230766,-17.94871794871795
1203,10.769230769230766,-16.923076923076923
1204,10.769230769230766,-15.897435897435898
1205,10.769230769230766,-14.871794871794872
1206,10.769230769230766,-13.846153846153847
1207,10.769230769230766,-12.820512820512821
1208,10.769230769230766,-11.794871794871796
1209,10.769230769230766,-10.76923076923077
1210,10.769230769230766,-9.743589743589745
1211,10.769230769230766,-8.717948717948719
1212,10.769230769230766,-7.692307692307693
1213,10.769230769230766,-6.666666666666668
1214,10.769230769230766,-5.641025641025642
1215,10.769230769230766,-4.615384615384617
1216,10.769230769230766,-3.589743589743591
1217,10.769230769230766,-2.5641025641025657
1218,10.769230769230766,-1.53846153846154
1219,10.769230769230766,-0.5128205128205146
1220,10.769230769230766,0.512820512820511
1221,10.769230769230766,1.5384615384615365
1222,10.769230769230766,2.564102564102562
1223,10.769230769230766,3.5897435897435876
1224,10.769230769230766,4.615384615384613
1225,10.769230769230766,5.641025641025639
1226,10.769230769230766,6.666666666666664
1227,10.769230769230766,7.69230769230769
1228,10.769230769230766,8.717948717948715
1229,10.769230769230766,9.743589743589741
1230,10.769230769230766,10.769230769230766
1231,10.769230769230766,11.794871794871792
1232,10.769230769230766,12.820512820512818
1233,10.769230769230766,13.84615384615384
1234,10.769230769230766,14.871794871794869
1235,10.769230769230766,15.897435897435898
1236,10.769230769230766,16.92307692307692
1237,10.769230769230766,17.948717948717942
1238,10.769230769230766,18.97435897435897
1239,10.769230769230766,20.0
1240,11.794871794871792,-20.0
1241,11.794871794871792,-18.974358974358974
1242,11.794871794871792,-17.94871794871795
1243,11.794871794871792,-16.923076923076923
1244,11.794871794871792,-15.897435897435898
1245,11.794871794871792,-14.871794871794872
1246,11.794871794871792,-13.846153846153847
1247,11.794871794871792,-12.820512820512821
1248,11.794871794871792,-11.794871794871796
1249,11.794871794871792,-10.76923076923077
1250,11.794871794871792,-9.743589743589745
1251,11.794871794871792,-8.717948717948719
1252,11.794871794871792,-7.692307692307693
1253,11.794871794871792,-6.666666666666668
1254,11.794871794871792,-5.641025641025642
1255,11.794871794871792,-4.615384615384617
1256,11.794871794871792,-3.589743589743591
1257,11.794871794871792,-2.5641025641025657
1258,11.794871794871792,-1.53846153846154
1259,11.794871794871792,-0.5128205128205146
1260,11.794871794871792,0.512820512820511
1261,11.794871794871792,1.5384615384615365
1262,11.794871794871792,2.564102564102562
1263,11.794871794871792,3.5897435897435876
1264,11.794871794871792,4.615384615384613
1265,11.794871794871792,5.641025641025639
1266,11.794871794871792,6.666666666666664
1267,11.794871794871792,7.69230769230769
1268,11.794871794871792,8.717948717948715
1269,11.794871794871792,9.743589743589741
1270,11.794871794871792,10.769230769230766
1271,11.794871794871792,11.794871794871792
1272,11.794871794871792,12.820512820512818
1273,11.794871794871792,13.84615384615384
1274,11.794871794871792,14.871794871794869
1275,11.794871794871792,15.897435897435898
1276,11.794871794871792,16.92307692307692
1277,11.794871794871792,17.948717948717942
1278,11.794871794871792,18.97435897435897
1279,11.794871794871792,20.0
1280,12.820512820512818,-20.0
1281,12.820512820512818,-18.974358974358974
1282,12.820512820512818,-17.94871794871795
1283,12.820512820512818,-16.923076923076923
1284,12.820512820512818,-15.897435897435898
1285,12.820512820512818,-14.871794871794872
1286,12.820512820512818,-13.846153846153847
1287,12.820512820512818,-12.820512820512821
1288,12.820512820512818,-11.794871794871796
1289,12.820512820512818,-10.76923076923077
1290,12.820512820512818,-9.743589743589745
1291,12.820512820512818,-8.717948717948719
1292,12.820512820512818,-7.692307692307693
1293,12.820512820512818,-6.666666666666668
1294,12.820512820512818,-5.641025641025642
1295,12.820512820512818,-4.615384615384617
1296,12.820512820512818,-3.589743589743591
1297,12.820512820512818,-2.5641025641025657
1298,12.820512820512818,-1.53846153846154
1299,12.820512820512818,-0.5128205128205146
1300,12.820512820512818,0.512820512820511
1301,12.820512820512818,1.5384615384615365
1302,12.820512820512818,2.564102564102562
1303,12.820512820512818,3.5897435897435876
1304,12.820512820512818,4.615384615384613
1305,12.820512820512818,5.641025641025639
1306,12.820512820512818,6.666666666666664
1307,12.820512820512818,7.69230769230769
1308,12.820512820512818,8.717948717948715
1309,12.820512820512818,9.743589743589741
1310,12.820512820512818,10.769230769230766
1311,12.820512820512818,11.794871794871792
1312,12.820512820512818,12.820512820512818
1313,12.820512820512818,13.84615384615384
1314,12.820512820512818,14.871794871794869
1315,12.820512820512818,15.897435897435898
1316,12.820512820512818,16.92307692307692
1317,12.820512820512818,17.948717948717942
1318,12.820512820512818,18.97435897435897
1319,12.820512820512818,20.0
1320,13.84615384615384,-20.0
1321,13.84615384615384,-18.974358974358974
1322,13.84615384615384,-17.94871794871795
1323,13.84615384615384,-16.923076923076923
1324,13.84615384615384,-15.897435897435898
1325,13.84615384615384,-14.871794871794872
1326,13.84615384615384,-13.846153846153847
1327,13.84615384615384,-12.820512820512821
1328,13.84615384615384,-11.794871794871796
1329,13.84615384615384,-10.76923076923077
1330,13.84615384615384,-9.743589743589745
1331,13.84615384615384,-8.717948717948719
1332,13.84615384615384,-7.692307692307693
1333,13.84615384615384,-6.666666666666668
1334,13.84615384615384,-5.641025641025642
1335,13.84615384615384,-4.615384615384617
1336,13.84615384615384,-3.589743589743591
1337,13.84615384615384,-2.5641025641025657
1338,13.84615384615384,-1.53846153846154
1339,13.84615384615384,-0.5128205128205146
1340,13.84615384615384,0.512820512820511
1341,13.84615384615384,1.5384615384615365
1342,13.84615384615384,2.564102564102562
1343,13.84615384615384,3.5897435897435876
1344,13.84615384615384,4.615384615384613
1345,13.84615384615384,5.641025641025639
1346,13.84615384615384,6.666666666666664
1347,13.84615384615384,7.69230769230769
1348,13.84615384615384,8.717948717948715
1349,13.84615384615384,9.743589743589741
1350,13.84615384615384,10.769230769230766
1351,13.84615384615384,11.794871794871792
1352,13.84615384615384,12.820512820512818
1353,13.84615384615384,13.84615384615384
1354,13.84615384615384,14.871794871794869
1355,13.84615384615384,15.897435897435898
1356,13.84615384615384,16.92307692307692
1357,13.84615384615384,17.948717948717942
1358,13.84615384615384,18.97435897435897
1359,13.84615384615384,20.0
1360,14.871794871794869,-20.0
1361,14.871794871794869,-18.974358974358974
1362,14.871794871794869,-17.94871794871795
1363,14.871794871794869,-16.923076923076923
1364,14.871794871794869,-15.897435897435898
1365,14.871794871794869,-14.871794871794872
1366,14.871794871794869,-13.846153846153847
1367,14.871794871794869,-12.820512820512821
1368,14.871794871794869,-11.794871794871796
1369,14.871794871794869,-10.76923076923077
1370,14.871794871794869,-9.743589743589745
1371,14.871794871794869,-8.717948717948719
1372,14.871794871794869,-7.692307692307693
1373,14.871794871794869,-6.666666666666668
1374,14.871794871794869,-5.641025641025642
1375,14.871794871794869,-4.615384615384617
1376,14.871794871794869,-3.589743589743591
1377,14.871794871794869,-2.5641025641025657
1378,14.871794871794869,-1.53846153846154
1379,14.871794871794869,-0.5128205128205146
1380,14.871794871794869,0.512820512820511
1381,14.871794871794869,1.5384615384615365
1382,14.871794871794869,2.564102564102562
1383,14.871794871794869,3.5897435897435876
1384,14.871794871794869,4.615384615384613
1385,14.871794871794869,5.641025641025639
1386,14.871794871794869,6.666666666666664
1387,14.871794871794869,7.69230769230769
1388,14.871794871794869,8.717948717948715
1389,14.871794871794869,9.743589743589741
1390,14.871794871794869,10.769230769230766
1391,14.871794871794869,11.794871794871792
1392,14.871794871794869,12.820512820512818
1393,14.871794871794869,13.84615384615384
1394,14.871794871794869,14.871794871794869
1395,14.871794871794869,15.897435897435898
1396,14.871794871794869,16.92307692307692
1397,14.871794871794869,17.948717948717942
1398,14.871794871794869,18.97435897435897
1399,14.871794871794869,20.0
1400,15.897435897435898,-20.0
1401,15.897435897435898,-18.974358974358974
1402,15.897435897435898,-17.94871794871795
1403,15.897435897435898,-16.923076923076923
1404,15.897435897435898,-15.897435897435898
1405,15.897435897435898,-14.871794871794872
1406,15.897435897435898,-13.846153846153847
1407,15.897435897435898,-12.820512820512821
1408,15.897435897435898,-11.794871794871796
1409,15.897435897435898,-10.76923076923077
1410,15.897435897435898,-9.743589743589745
1411,15.897435897435898,-8.717948717948719
1412,15.897435897435898,-7.692307692307693
1413,15.897435897435898,-6.666666666666668
1414,15.897435897435898,-5.641025641025642
1415,15.897435897435898,-4.615384615384617
1416,15.897435897435898,-3.589743589743591
1417,15.897435897435898,-2.5641025641025657
1418,15.897435897435898,-1.53846153846154
1419,15.897435897435898,-0.5128205128205146
1420,15.897435897435898,0.512820512820511
1421,15.897435897435898,1.5384615384615365
1422,15.897435897435898,2.564102564102562
1423,15.897435897435898,3.5897435897435876
1424,15.897435897435898,4.615384615384613
1425,15.897435897435898,5.641025641025639
1426,15.897435897435898,6.666666666666664
1427,15.897435897435898,7.69230769230769
1428,15.897435897435898,8.717948717948715
1429,15.897435897435898,9.743589743589741
1430,15.897435897435898,10.769230769230766
1431,15.897435897435898,11.794871794871792
1432,15.897435897435898,12.820512820512818
1433,15.897435897435898,13.84615384615384
1434,15.897435897435898,14.871794871794869
1435,15.897435897435898,15.897435897435898
1436,15.897435897435898,16.92307692307692
1437,15.897435897435898,17.948717948717942
1438,15.897435897435898,18.97435897435897
1439,15.897435897435898,20.0
1440,16.92307692307692,-20.0
1441,16.92307692307692,-18.974358974358974
1442,16.92307692307692,-17.94871794871795
1443,16.92307692307692,-16.923076923076923
1444,16.92307692307692,-15.897435897435898
1445,16.92307692307692,-14.871794871794872
1446,16.92307692307692,-13.846153846153847
1447,16.92307692307692,-12.820512820512821
1448,16.92307692307692,-11.794871794871796
1449,16.92307692307692,-10.76923076923077
1450,16.92307692307692,-9.743589743589745
